,0.31
1,-0.17
0.947,-0.2
0.902,-0.22
0.852,-0.26
0.802,-0.28
0.752,-0.32
0.701,-0.36
0.651,-0.4
0.6,-0.46
0.551,-0.51
0.5,-0.57
0.45,-0.64
0.4,-0.74
0.352,-0.85
0.298,-1
0.25,-1.17
0.2,-1.36
0.15,-1.51
0.1,-1.56
0.075,-1.55
0.05,-1.52
0.025,-1.49
0.013,-1.55
0.006,-1.68
0,-1.54
0.013,0.96
0.026,0.89
0.05,0.74
0.075,0.67
0.101,0.6
0.151,0.53
0.2,0.46
0.252,0.42
0.302,0.37
0.352,0.33
0.4,0.31
0.451,0.3
0.501,0.28
0.551,0.25
0.601,0.24
0.652,0.23
0.702,0.23
0.752,0.22
0.801,0.22
0.851,0.18
0.902,0.15
0.951,0.04
