,0.31
1,-0.79
0.947,-0.82
0.902,-0.83
0.852,-0.84
0.802,-0.86
0.752,-0.85
0.701,-0.85
0.651,-0.85
0.6,-0.85
0.551,-0.85
0.5,-0.84
0.45,-0.83
0.4,-0.82
0.352,-0.81
0.298,-0.81
0.25,-0.81
0.2,-0.8
0.15,-0.8
0.1,-0.8
0.075,-0.79
0.05,-0.79
0.025,-0.79
0.013,-0.8
0.006,-0.8
0,-0.83
0.013,1.02
0.026,0.97
0.05,0.95
0.075,0.91
0.101,0.85
0.151,0.75
0.2,0.68
0.252,0.61
0.302,0.56
0.352,0.5
0.4,0.44
0.451,0.4
0.501,0.35
0.551,0.3
0.601,0.26
0.652,0.23
0.702,0.19
0.752,0.15
0.801,0.11
0.851,0.02
0.902,-0.1
0.951,-0.36
