,0.61
1,0.08
0.955,0.05
0.904,0.07
0.804,0.03
0.758,-0.02
0.655,-0.02
0.6,-0.04
0.551,-0.06
0.502,-0.08
0.448,-0.08
0.399,-0.08
0.351,-0.05
0.304,-0.04
0.255,-0.03
0.199,0.01
0.154,0.04
0.106,0.07
0.08,0.13
0.051,0.21
0.027,0.34
0.016,0.53
0.006,0.85
0,0.9
0.015,-1.19
0.028,-0.66
0.052,-0.45
0.08,-0.43
0.106,-0.38
0.154,-0.35
0.204,-0.35
0.251,-0.32
0.3,-0.3
0.352,-0.29
0.401,-0.28
0.452,-0.25
0.5,-0.22
0.555,-0.19
0.602,-0.19
0.655,-0.16
0.707,-0.12
0.755,-0.08
0.852,0.01
0.904,0.03
0.955,0.06
