,0.106
0.950562161,0.238517814
0.901943299,0.232649417
0.852283029,0.184785939
0.799489374,0.131328371
0.750350826,0.063895787
0.70068852,-0.045520204
0.649460031,-0.171741814
0.597706766,-0.317547121
0.550664266,-0.471727515
0.508322352,-0.63148741
0.486371357,-0.760335354
0.466509285,-0.824811852
0.432527133,-0.928537453
0.39906874,-1.040681913
0.376591951,-1.133172641
0.350977706,-1.1584905
0.31543548,-1.195060741
0.299753289,-1.209140809
0.283546323,-1.220431127
0.267342411,-1.217717249
0.250609651,-1.209432624
0.22551611,-1.198369922
0.201464995,-1.153728081
0.17321771,-1.111899336
0.148606189,-1.014088823
0.126077483,-0.846312773
0.104068462,-0.706501344
0.082591343,-0.563888492
0.066858253,-0.438057914
0.050300698,-0.309422994
0.033677506,-0.158382528
0.023384198,0.054254223
0.013095963,0.227708991
0.009105368,0.429163396
0.005517636,0.725772799
0.003532302,
0.001159319,
0,0.994417581
0.001277425,
0.002944671,
0.008171753,
0.014546923,0.493555268
0.031836221,0.2501729
0.049117171,-0.015579997
0.073175412,-0.281312467
0.099312396,-0.429481474
0.129084126,-0.616817875
0.168785875,-0.734130377
0.209008327,-0.834654768
0.252368235,-0.907167849
0.299905988,-0.934884427
0.349541827,-0.884239954
0.406503146,-0.738402547
0.461906427,-0.581365285
0.525681687,-0.396310876
0.595733894,-0.194436257
0.668400819,-0.031708605
0.744732011,0.12543371
0.826286528,0.240618881
0.908348514,0.311051321
1,0.277977022
