1,-0.020319303,-
0.845,-0.110099158,-
0.81,-0.162951344,-
0.773,-0.224569189,-
0.736,-0.268727449,-
0.7,-0.356427074,-
0.664,-0.435461464,-
0.628,,-
0.592,-0.558582383,-
0.558,-0.63763112,-
0.52,-0.681803727,-
0.485,-0.760795078,-
0.45,-0.804953338,-
0.422,-0.840259861,-
0.396,-0.90166251,-
0.37,,-
0.343,-1.007065609,-
0.317,-1.068482604,-
0.29,-1.138622218,-
0.263,-1.200024867,-
0.237,-1.322356733,-
0.212,-1.44480337,-
0.185,-1.610690947,-
0.165,-1.767812865,-
0.144,-1.907446506,-
0.127,-2.116760676,-
0.1,-2.404521033,-
0.087,-2.927318679,-
0.067,-3.084440597,-
0.048,-3.35474137,-
0.027,-3.69465094,-
0.0147,-3.851672433,-
0,-1.866487496,-
0.027,0.964260693,-
0.048,0.86875662,-
0.067,0.790740825,-
0.087,0.721447649,-
0.1,0.652068394,-
0.144,0.556994713,-
0.185,0.496711085,-
0.225,0.418996564,-
0.263,0.393617759,-
0.3,0.35073633,-
0.342,0.316591866,-
0.425,0.230929432,-
0.508,0.206239255,-
0.592,0.137979021,-
0.672,0.087164025,-
0.752,,-
0.835,0.072616762,-
