,0.13
0.95,0.0431
0.9,-0.0188
0.85,-0.0685
0.8,-0.1146
0.75,-0.1605
0.7,-0.2013
0.65,-0.2457
0.6,-0.4691
0.55,-0.4984
0.5,-0.5336
0.45,-0.588
0.4,-0.6458
0.35,-0.6887
0.3,-0.6962
0.25,-0.6858
0.2,-0.6673
0.15,-0.6388
0.1,-0.5849
0.075,-0.53
0.06,-0.4756
0.05,-0.4227
0.04,-0.3563
0.03,-0.2688
0.025,-0.2091
0.02,-0.126
0.015,-0.0184
0.01,0.1339
0.005,0.401
0,0.9981
0,0.9981
0.005,0.1306
0.01,0.0242
0.015,-0.0248
0.02,-0.0436
0.025,-0.0552
0.031,-0.0584
0.04,-0.0631
0.05,-0.0618
0.06,-0.0541
0.075,-0.0448
0.1,-0.0262
0.15,0.0021
0.2,0.0241
0.25,0.0438
0.3,0.0586
0.35,0.0699
0.4,0.0839
0.45,0.0912
0.505,0.0999
0.55,0.1072
0.6,0.1124
0.65,0.119
0.7,0.1243
0.75,0.1271
0.8,0.1321
0.85,0.1365
0.9,0.1397
0.95,0.1395
