,0.03
0.9500,0.0078
0.9000,-0.0499
0.8500,-0.1205
0.8000,-0.1806
0.7500,-0.2486
0.7000,-0.3175
0.6500,-0.4015
0.6000,-0.4923
0.5500,-0.5959
0.5000,-0.7122
0.4500,-0.9005
0.4000,-1.0740
0.3500,-1.1310
0.3000,-1.2012
0.2500,-1.2883
0.2000,-1.3494
0.1500,-1.4587
0.1000,-1.6401
0.0750,-1.7604
0.0600,-1.8587
0.0500,-1.9499
0.0400,-2.0454
0.0300,-2.1785
0.0250,-2.2611
0.0200,-2.3654
0.0150,-2.4931
0.0100,-2.6614
0.0050,-2.9799
0.0000,-2.2279
0.0000,-2.2279
0.0050,0.8593
0.0100,0.9925
0.0150,0.9853
0.0200,0.9507
0.0250,0.9135
0.0310,0.8683
0.0400,0.7879
0.0500,0.7337
0.0600,0.6834
0.0750,0.6288
0.1000,0.5691
0.1500,0.4827
0.2000,0.4282
0.2500,0.3941
0.3000,0.3727
0.3500,0.3455
0.4000,0.3274
0.4500,0.3060
0.5050,0.2960
0.5500,0.2883
0.6000,0.2769
0.6500,0.2648
0.7000,0.2504
0.7500,0.2401
0.8000,0.2253
0.8500,0.2102
0.9000,0.1951
0.9500,0.1645
