,0.05
0.9500,-0.1827
0.9000,-0.1811
0.8500,-0.1842
0.8000,-0.1788
0.7500,-0.1843
0.7000,-0.1871
0.6500,-0.1964
0.6000,-0.2160
0.5500,-0.2461
0.5000,-0.2917
0.4500,-0.3381
0.4000,-0.3792
0.3500,-0.3947
0.3000,-0.3900
0.2500,-0.3513
0.2000,-0.3649
0.1500,-0.2250
0.1000,-0.1022
0.0750,-0.0020
0.0600,0.0937
0.0500,0.1699
0.0400,0.2734
0.0300,0.3915
0.0250,0.4714
0.0200,0.5638
0.0150,0.6872
0.0100,0.8030
0.0050,0.9524
0.0000,0.1394
0.0000,0.1394
0.0050,-1.3421
0.0100,-1.0824
0.0150,-0.9372
0.0200,-0.8557
0.0250,-0.7663
0.0310,-0.7045
0.0400,-0.6293
0.0500,-0.5822
0.0600,-0.5384
0.0750,-0.4756
0.1000,-0.4381
0.1500,-0.3942
0.2000,-0.2895
0.2500,-0.1344
0.3000,-0.0640
0.3500,-0.0317
0.4000,-0.0281
0.4500,-0.0026
0.5050,0.0109
0.5500,0.0263
0.6000,0.0387
0.6500,0.0524
0.7000,0.0579
0.7500,0.0660
0.8000,0.0747
0.8500,0.0756
0.9000,0.0794
0.9500,0.0644
