,0.05
0.9500,-0.0022
0.9000,-0.0485
0.8500,-0.1086
0.8000,-0.1632
0.7500,-0.2207
0.7000,-0.2848
0.6500,-0.3491
0.6000,-0.4121
0.5500,-0.5379
0.5000,-0.9212
0.4500,-1.0586
0.4000,-1.0537
0.3500,-1.0797
0.3000,-1.1288
0.2500,-1.1922
0.2000,-1.2825
0.1500,-1.3999
0.1000,-1.5719
0.0750,-1.6804
0.0600,-1.7841
0.0500,-1.8624
0.0400,-1.9693
0.0300,-2.0755
0.0250,-2.1556
0.0200,-2.2534
0.0150,-2.3666
0.0100,-2.5160
0.0050,-2.7624
0.0000,-1.8797
0.0000,-1.8797
0.0050,0.8862
0.0100,1.0018
0.0150,0.9850
0.0200,0.9573
0.0250,0.9122
0.0310,0.8628
0.0400,0.7913
0.0500,0.7344
0.0600,0.6882
0.0750,0.6322
0.1000,0.5621
0.1500,0.4800
0.2000,0.4264
0.2500,0.3990
0.3000,0.3712
0.3500,0.3544
0.4000,0.3337
0.4500,0.3152
0.5050,0.2948
0.5500,0.2897
0.6000,0.2800
0.6500,0.2657
0.7000,0.2551
0.7500,0.2420
0.8000,0.2272
0.8500,0.2090
0.9000,0.1908
0.9500,0.1609
