,0.06
0.9500,0.0010
0.9000,-0.0612
0.8500,-0.1213
0.8000,-0.1869
0.7500,-0.2576
0.7000,-0.3361
0.6500,-0.4224
0.6000,-0.5194
0.5500,-0.6332
0.5000,-0.7523
0.4500,-0.8706
0.4000,-0.9813
0.3500,-1.0803
0.3000,-1.1698
0.2500,-1.3033
0.2000,-1.3936
0.1500,-1.5118
0.1000,-1.6848
0.0750,-1.8121
0.0600,-1.9162
0.0500,-1.9982
0.0400,-2.0976
0.0300,-2.2380
0.0250,-2.3332
0.0200,-2.4369
0.0150,-2.5821
0.0100,-2.7605
0.0050,-3.1227
0.0000,-2.4141
0.0000,-2.4141
0.0050,0.8583
0.0100,0.9997
0.0150,0.9935
0.0200,0.9561
0.0250,0.9193
0.0310,0.8732
0.0400,0.7947
0.0500,0.7359
0.0600,0.6918
0.0750,0.6300
0.1000,0.5623
0.1500,0.4786
0.2000,0.4269
0.2500,0.3908
0.3000,0.3673
0.3500,0.3435
0.4000,0.3298
0.4500,0.3110
0.5050,0.2971
0.5500,0.2842
0.6000,0.2740
0.6500,0.2606
0.7000,0.2998
0.7500,0.2368
0.8000,0.2252
0.8500,0.2116
0.9000,0.1915
0.9500,0.1697
