,0.13
0.9500,0.0488
0.9000,-0.0085
0.8500,-0.0541
0.8000,-0.0921
0.7500,-0.1319
0.7000,-0.1613
0.6500,-0.2894
0.6000,-0.4001
0.5500,-0.4255
0.5000,-0.4692
0.4500,-0.5240
0.4000,-0.5741
0.3500,-0.6049
0.3000,-0.6005
0.2500,-0.5769
0.2000,-0.5419
0.1500,-0.4891
0.1000,-0.4040
0.0750,-0.3222
0.0600,-0.2528
0.0500,-0.1850
0.0400,-0.1003
0.0300,0.0071
0.0250,0.0805
0.0200,0.1750
0.0150,0.2961
0.0100,0.4548
0.0050,0.7250
0.0000,0.8522
0.0000,0.8522
0.0050,-0.4861
0.0100,-0.4356
0.0150,-0.4112
0.0200,-0.3842
0.0250,-0.3591
0.0310,-0.3358
0.0400,-0.3002
0.0500,-0.2731
0.0600,-0.2439
0.0750,-0.2097
0.1000,-0.1659
0.1500,-0.1036
0.2000,-0.0625
0.2500,-0.0312
0.3000,-0.0028
0.3500,0.0143
0.4000,0.0329
0.4500,0.0458
0.5050,0.0593
0.5500,0.0673
0.6000,0.0791
0.6500,0.0933
0.7000,0.1032
0.7500,0.1111
0.8000,0.1243
0.8500,0.1297
0.9000,0.1373
0.9500,0.1463
