,0.13
0.9500,-0.0909
0.9000,-0.1158
0.8500,-0.1436
0.8000,-0.1816
0.7500,-0.2317
0.7000,-0.2981
0.6500,-0.3776
0.6000,-0.4776
0.5500,-0.5969
0.5000,-0.7292
0.4500,-0.8686
0.4000,-1.0035
0.3500,-1.1344
0.3000,-1.2400
0.2500,-1.3430
0.2000,-1.4697
0.1500,-1.6319
0.1000,-1.8820
0.0750,-2.0627
0.0600,-2.2058
0.0500,-2.3068
0.0400,-2.4431
0.0300,-2.6118
0.0250,-2.8077
0.0200,-2.8869
0.0150,-3.6486
0.0100,-3.9000
0.0050,-4.2211
0.0000,-4.2988
0.0000,-4.2988
0.0050,0.5914
0.0100,0.9363
0.0150,0.9825
0.0200,0.9816
0.0250,0.9632
0.0310,0.9360
0.0400,0.8814
0.0500,0.8273
0.0600,0.7840
0.0750,0.7266
0.1000,0.6525
0.1500,0.5577
0.2000,0.4964
0.2500,0.4540
0.3000,0.4184
0.3500,0.3920
0.4000,0.3673
0.4500,0.3475
0.5050,0.3284
0.5500,0.3112
0.6000,0.2952
0.6500,0.2790
0.7000,0.2584
0.7500,0.2405
0.8000,0.2212
0.8500,0.1998
0.9000,0.1708
0.9500,0.1292
