,0.13
0.9500,0.0486
0.9000,-0.0112
0.8500,-0.0557
0.8000,-0.0961
0.7500,-0.1386
0.7000,-0.1692
0.6500,-0.2698
0.6000,-0.4140
0.5500,-0.4384
0.5000,-0.4799
0.4500,-0.5350
0.4000,-0.5880
0.3500,-0.6199
0.3000,-0.6175
0.2500,-0.5974
0.2000,-0.5648
0.1500,-0.5189
0.1000,-0.4376
0.0750,-0.3634
0.0600,-0.2959
0.0500,-0.2304
0.0400,-0.1489
0.0300,-0.0444
0.0250,0.0280
0.0200,0.1200
0.0150,0.2408
0.0100,0.3966
0.0050,0.6708
0.0000,0.9059
0.0000,0.9059
0.0050,-0.3502
0.0100,-0.3427
0.0150,-0.3313
0.0200,-0.3149
0.0250,-0.2982
0.0310,-0.2825
0.0400,-0.2515
0.0500,-0.2293
0.0600,-0.2055
0.0750,-0.1771
0.1000,-0.1388
0.1500,-0.0842
0.2000,-0.0450
0.2500,-0.0165
0.3000,0.0084
0.3500,0.0272
0.4000,0.0426
0.4500,0.0559
0.5050,0.0692
0.5500,0.0786
0.6000,0.0849
0.6500,0.0911
0.7000,0.1013
0.7500,0.1043
0.8000,0.1221
0.8500,0.1316
0.9000,0.1391
0.9500,0.1520
