,0.09
0.95,0.0562
0.9,0.0083
0.85,-0.0182
0.8,-0.0348
0.75,-0.151
0.7,-0.2689
0.65,-0.2826
0.6,-0.3018
0.55,-0.333
0.5,-0.3836
0.45,-0.4352
0.4,-0.4703
0.35,-0.4882
0.3,-0.4691
0.25,-0.4313
0.2,-0.3771
0.15,-0.2981
0.1,-0.175
0.075,-0.0707
0.06,0.0181
0.05,0.0987
0.04,0.1985
0.03,0.3236
0.025,0.4045
0.02,0.503
0.015,0.6297
0.01,0.7696
0.005,0.9633
0,0.1589
0,0.1589
0.005,-1.4494
0.01,-1.1399
0.015,-0.9822
0.02,-0.8802
0.025,-0.8123
0.031,-0.7574
0.04,-0.6747
0.05,-0.6187
0.06,-0.5892
0.075,-0.5133
0.1,-0.3906
0.15,-0.2172
0.2,-0.1674
0.25,-0.1213
0.3,-0.0805
0.35,-0.056
0.4,-0.0283
0.45,-0.0084
0.505,0.0132
0.55,0.0292
0.6,0.0422
0.65,0.0554
0.7,0.0668
0.75,0.0775
0.8,0.0905
0.85,0.1023
0.9,0.1115
0.95,0.1217
