,0.08
0.9500,0.0363
0.9000,-0.1591
0.8500,-0.2534
0.8000,-0.2508
0.7500,-0.2515
0.7000,-0.2592
0.6500,-0.2696
0.6000,-0.2827
0.5500,-0.3226
0.5000,-0.3577
0.4500,-0.4094
0.4000,-0.4538
0.3500,-0.4682
0.3000,-0.4617
0.2500,-0.4288
0.2000,-0.3777
0.1500,-0.3025
0.1000,-0.1872
0.0750,-0.0801
0.0600,-0.0015
0.0500,0.0843
0.0400,0.1836
0.0300,0.2957
0.0250,0.3818
0.0200,0.4726
0.0150,0.6094
0.0100,0.7579
0.0050,0.9230
0.0000,0.3179
0.0000,0.3179
0.0050,-1.2149
0.0100,-0.9779
0.0150,-0.8533
0.0200,-0.7795
0.0250,-0.7112
0.0310,-0.6584
0.0400,-0.5697
0.0500,-0.5086
0.0600,-0.4642
0.0750,-0.3971
0.1000,-0.3343
0.1500,-0.2340
0.2000,-0.1706
0.2500,-0.1272
0.3000,-0.0927
0.3500,-0.0431
0.4000,-0.0180
0.4500,0.0119
0.5050,0.0308
0.5500,0.0461
0.6000,0.0792
0.6500,0.0848
0.7000,0.0935
0.7500,0.1092
0.8000,0.1172
0.8500,0.1228
0.9000,0.1265
0.9500,0.1454
