,0.5
0.9501,-0.0905
0.9002,-0.1945
0.8002,-0.3363
0.75,-0.3663
0.7,-0.4176
0.65,-0.4353
0.6002,-0.4372
0.5502,-0.4342
0.5002,-0.4236
0.4501,-0.4161
0.4003,-0.4089
0.3502,-0.4108
0.3001,-0.41
0.2503,-0.4117
0.2003,-0.4081
0.1507,-0.4089
0.1003,-0.4384
0.0759,-0.4552
0.0259,-0.4105
0.0132,-0.1367
0,1.0298
0,1.0298
0.0126,0.1115
0.0255,-0.0069
0.0495,-0.122
0.0753,-0.1568
0.1002,-0.1978
0.1503,-0.225
0.1976,-0.2812
0.2503,-0.3024
0.3001,-0.3144
0.3507,-0.3177
0.4001,-0.3031
0.4501,-0.2842
0.5001,-0.235
0.5497,-0.1578
0.6003,-0.07
0.65,0.0031
0.7,0.1023
0.7501,0.1911
0.8001,0.2654
0.8501,0.3327
