,0.5
0.9501,-0.0998
0.9002,-0.22
0.8002,-0.4011
0.75,-0.4716
0.7,-0.5224
0.65,-0.5625
0.6002,-0.563
0.5502,-0.6021
0.5002,-0.6133
0.4501,-0.6315
0.4003,-0.649
0.3502,-0.6606
0.3001,-0.7259
0.2503,-0.7862
0.2003,-0.8304
0.1507,-0.9192
0.1003,-1.1089
0.0759,-1.2048
0.0259,-1.9421
0.0132,-1.4978
0,0.6977
0,0.6977
0.0126,0.8864
0.0255,0.6844
0.0495,0.4858
0.0753,0.3327
0.1002,0.2021
0.1503,0.1598
0.1976,0.0679
0.2503,0.0047
0.3001,-0.0369
0.3507,-0.0679
0.4001,-0.0806
0.4501,-0.0892
0.5001,-0.067
0.5497,-0.0162
0.6003,0.047
0.65,0.0991
0.7,0.1823
0.7501,0.2503
0.8001,0.3252
0.8501,0.3903
