,0.5
0.9501,-0.1063
0.9002,-0.2205
0.8002,-0.3926
0.75,-0.4584
0.7,-0.5061
0.65,-0.5392
0.6002,-0.5566
0.5502,-0.5684
0.5002,-0.576
0.4501,-0.5882
0.4003,-0.6011
0.3502,-0.6245
0.3001,-0.6604
0.2503,-0.69
0.2003,-0.7357
0.1507,-0.7963
0.1003,-0.9382
0.0759,-1.0546
0.0259,-1.5491
0.0132,-1.474
0,0.8924
0,0.8924
0.0126,0.7662
0.0255,0.5588
0.0495,0.3627
0.0753,0.2385
0.1002,0.139
0.1503,0.064
0.1976,-0.0222
0.2503,-0.078
0.3001,-0.1132
0.3507,-0.117
0.4001,-0.1451
0.4501,-0.1439
0.5001,-0.1188
0.5497,-0.0614
0.6003,0.0146
0.65,0.0741
0.7,0.1597
0.7501,0.2391
0.8001,0.3105
0.8501,0.38
