,0.059
0.98,-0.583
0.949,-0.612
0.8988,-0.647
0.8488,-0.691
0.7992,-0.712
0.749,-0.785
0.6986,-0.755
0.649,-0.77
0.5994,-0.748
0.5492,-0.791
0.4992,-0.777
0.448,-0.806
0.399,-0.813
0.3498,-0.813
0.2988,-0.827
0.27444,-0.82
0.2492,-0.827
0.2244,-0.827
0.1996,-0.842
0.1744,-0.849
0.1492,-0.87
0.1258,-0.892
0.0996,-0.964
0.075,-1.029
0.049,-1.273
0.0294,-1.41
0.017,-2.554
0.0094,-3.259
0.0044,-3.878
0.0001,-3.676
0.0001,-2.691
0.0086,-0.619
0.0092,0.41
0.0166,0.856
0.0292,1
0.0494,0.964
0.0738,0.906
0.0996,0.82
0.149,0.712
0.1908,0.64
0.249,0.59
0.2996,0.532
0.349,0.496
0.3998,0.453
0.442,0.41
0.4998,0.381
0.5448,0.331
0.6494,0.259
0.7492,0.165
0.8404,0.043
0.899,-0.05
0.9486,-0.187
0.9792,-0.317
1,-0.547
