,0.059
0.98,-0.018
0.949,-0.055
0.8988,-0.127
0.8488,-0.200
0.7992,-0.309
0.749,-0.382
0.6986,-0.455
0.649,-0.600
0.5994,-0.745
0.5492,-0.891
0.4992,-1.000
0.448,-1.036
0.399,-1.073
0.3498,-1.145
0.2988,-1.218
0.27444,-1.258
0.2492,-1.255
0.2244,-1.182
0.1996,-1.400
0.1744,-1.430
0.1492,-1.509
0.1258,-1.545
0.0996,-1.545
0.075,-1.618
0.049,-1.691
0.0294,-1.800
0.017,-1.872
0.0094,-1.872
0.0044,-1.727
0.0001,-0.927
0.0001,0.164
0.0086,0.891
0.0092,1.000
0.0166,0.855
0.0292,0.709
0.0494,0.491
0.0738,0.345
0.0996,0.309
0.149,0.273
0.1908,0.200
0.249,0.200
0.2996,0.164
0.349,0.164
0.3998,0.164
0.442,0.127
0.4998,0.055
0.5448,0.127
0.6494,0.127
0.7492,0.127
0.8404,0.091
0.899,0.091
0.9486,0.055
0.9792,0.055
1,0.018
