,0.103
0.98,-0.491
0.949,-0.509
0.8988,-0.509
0.8488,-0.525
0.7992,-0.541
0.749,-0.541
0.6986,-0.541
0.649,-0.525
0.5994,-0.557
0.5492,-0.525
0.4992,-0.525
0.448,-0.509
0.399,-0.509
0.3498,-0.509
0.2988,-0.509
0.27444,-0.491
0.2492,-0.509
0.2244,-0.509
0.1996,-0.491
0.1744,-0.491
0.1492,-0.509
0.1258,-0.509
0.0996,-0.624
0.075,-0.640
0.049,0.000
0.0294,0.738
0.017,0.918
0.0094,0.967
0.0044,0.951
0.0001,0.836
0.0001,0.688
0.0086,0.557
0.0092,0.442
0.0166,0.361
0.0292,0.295
0.0494,0.213
0.0738,0.082
0.0996,0.098
0.149,0.016
0.1908,-0.016
0.249,-0.098
0.2996,-0.147
0.349,-0.213
0.3998,-0.245
0.442,-0.262
0.4998,-0.295
0.5448,-0.345
0.6494,-0.361
0.7492,-0.393
0.8404,-0.393
0.899,-0.426
0.9486,-0.443
0.9792,-0.475
1,-0.475
