,0.140
0.98,-0.080
0.949,-0.185
0.8988,-0.289
0.8488,-0.324
0.7992,-0.359
0.749,-0.394
0.6986,-0.359
0.649,-0.394
0.5994,-0.429
0.5492,-0.463
0.4992,-0.498
0.448,-0.588
0.399,-0.568
0.3498,-0.638
0.2988,-0.638
0.27444,-0.688
0.2492,-0.603
0.2244,-0.588
0.1996,-0.608
0.1744,-0.568
0.1492,-0.583
0.1258,-0.498
0.0996,-0.394
0.075,-0.289
0.049,-0.185
0.0294,0.024
0.017,0.233
0.0094,0.448
0.0044,0.680
0.0001,0.965
0.0001,0.756
0.0086,0.094
0.0092,-0.824
0.0166,-0.588
0.0292,-0.603
0.0494,-0.583
0.0738,-0.463
0.0996,-0.394
0.149,-0.289
0.1908,-0.254
0.249,-0.185
0.2996,-0.150
0.349,-0.115
0.3998,-0.080
0.442,-0.045
0.4998,-0.080
0.5448,-0.010
0.6494,0.034
0.7492,0.059
0.8404,0.059
0.899,0.059
0.9486,0.059
0.9792,0.025
1,-0.045
