,0.140
0.98,-0.150
0.949,-0.185
0.8988,-0.185
0.8488,-0.185
0.7992,-0.220
0.749,-0.220
0.6986,-0.220
0.649,-0.254
0.5994,-0.289
0.5492,-0.324
0.4992,-0.359
0.448,-0.394
0.399,-0.429
0.3498,-0.468
0.2988,-0.463
0.27444,-0.429
0.2492,-0.394
0.2244,-0.463
0.1996,-0.394
0.1744,-0.324
0.1492,-0.280
0.1258,-0.254
0.0996,-0.115
0.075,-0.010
0.049,0.164
0.0294,0.373
0.017,0.582
0.0094,0.791
0.0044,0.930
0.0001,0.861
0.0001,0.268
0.0086,-0.707
0.0092,-1.056
0.0166,-1.125
0.0292,-1.021
0.0494,-0.847
0.0738,-0.742
0.0996,-0.638
0.149,-0.498
0.1908,-0.463
0.249,-0.324
0.2996,-0.254
0.349,-0.185
0.3998,-0.150
0.442,-0.115
0.4998,-0.115
0.5448,-0.080
0.6494,-0.045
0.7492,-0.010
0.8404,-0.010
0.899,-0.010
0.9486,-0.010
0.9792,-0.045
1,-0.115
