,0.34,0.34,0.39,0.39,0.44,0.49,0.49
0.9752,0.070441989,0.005612722,0.053122088,0.066824645,0.080862534,0.036073349,0.065983147
0.9203,0.033149171,-0.065949486,0.023765144,0.032701422,0.044474394,0.020545831,0.040987745
0.9,0.008287293,-0.011225444,0.006989748,0.007109005,0.020215633,0.008533705,0.024250581
0.8003,-0.008287293,-0.002806361,-0.009785648,-0.009952607,0.004043127,-0.018600873,-0.013178573
0.7504,-0.024861878,-0.032273152,-0.030754893,-0.022748815,-0.016172507,-0.03011149,-0.029790347
0.7001,-0.053867403,-0.07857811,-0.047530289,-0.056872038,-0.03638814,-0.062217767,-0.050607727
0.6502,-0.05801105,-0.070159027,-0.068499534,-0.056872038,-0.040431267,-0.065492048,-0.058808286
0.6001,-0.095303867,-0.120673527,-0.089468779,-0.103791469,-0.07277628,-0.089342701,-0.083831274
0.5502,-0.087016575,-0.095416277,-0.089468779,-0.086729858,-0.076819407,-0.104985951,-0.100445555
0.5002,-0.10359116,-0.133302152,-0.102050326,-0.129383886,-0.10916442,-0.124732903,-0.125466036
0.45,-0.111878453,-0.150140318,-0.110438024,-0.116587678,-0.121293801,-0.1485932,-0.142075301
0.4001,-0.169889503,-0.225912067,-0.177539609,-0.176303318,-0.161725067,-0.193049159,-0.192339458
0.3501,-0.248618785,-0.263797942,-0.240447344,-0.244549763,-0.238544474,-0.262136968,-0.276240951
0.3004,-0.306629834,-0.33536015,-0.307548928,-0.308530806,-0.303234501,-0.32713072,-0.330703192
0.2498,-0.348066298,-0.390084191,-0.353681267,-0.351184834,-0.343665768,-0.37156739,-0.376754217
0.2002,-0.447513812,-0.474275023,-0.437558248,-0.440758294,-0.432614555,-0.465335272,-0.469066925
0.1501,-0.488950276,-0.524789523,-0.475302889,-0.479146919,-0.473045822,-0.513894932,-0.527739789
0.0995,-0.505524862,-0.533208606,-0.500465983,-0.500473934,-0.505390836,-0.545972276,-0.548559678
0.0664,-0.509668508,-0.558465856,-0.492078285,-0.496208531,-0.501347709,-0.541318842,-0.544208617
0.0493,-0.505524862,-0.583723106,-0.483690587,-0.500473934,-0.497304582,-0.541010221,-0.552544597
0.0297,-0.42679558,-0.46585594,-0.404007456,-0.406635071,-0.400269542,-0.446094652,-0.45152726
0.0095,-0.10359116,-0.124883068,-0.022367195,-0.078199052,-0.0606469,-0.067319665,-0.085559159
0,1.056629834,1.032740879,1.063839702,1.069194313,1.071428571,1.051635694,1.096256667
0.0096,0.004143646,-0.053320861,-0.026561044,0.011374408,0.04851752,0.023154647,0.032200358
0.0297,-0.364640884,-0.406922357,-0.391425909,-0.351184834,-0.331536388,-0.367950732,-0.380034441
0.0497,-0.455801105,-0.499532273,-0.487884436,-0.453554502,-0.436657682,-0.475196693,-0.476851186
0.0667,-0.476519337,-0.512160898,-0.492078285,-0.466350711,-0.456873315,-0.487845351,-0.493738819
0.0997,-0.493093923,-0.51637044,-0.487884436,-0.470616114,-0.464959569,-0.496612129,-0.50229298
0.1494,-0.443370166,-0.478484565,-0.466915191,-0.445023697,-0.424528302,-0.472742187,-0.477275007
0.1995,-0.406077348,-0.44059869,-0.42917055,-0.410900474,-0.384097035,-0.424211461,-0.443835788
0.2498,-0.343922652,-0.385874649,-0.353681267,-0.35971564,-0.335579515,-0.367434755,-0.376754217
0.2999,-0.302486188,-0.326941066,-0.311742777,-0.312796209,-0.295148248,-0.318894385,-0.334903783
0.3499,-0.248618785,-0.398503274,-0.261416589,-0.244549763,-0.238544474,-0.27034437,-0.276235935
0.4001,-0.169889503,-0.179607109,-0.17334576,-0.18056872,-0.157681941,-0.188916524,-0.196545065
0.4497,-0.149171271,-0.145930776,-0.152376514,-0.133649289,-0.117250674,-0.140385798,-0.142077809
0.4998,-0.145027624,-0.171188026,-0.143988816,-0.129383886,-0.10916442,-0.128855893,-0.129671643
0.5497,-0.091160221,-0.12909261,-0.093662628,-0.090995261,-0.07277628,-0.113212642,-0.092046879
0.5996,-0.095303867,-0.112254443,-0.097856477,-0.086729858,-0.07277628,-0.097569392,-0.088036882
0.6499,-0.062154696,-0.070159027,-0.072693383,-0.061137441,-0.03638814,-0.069624682,-0.058808286
0.6999,-0.062154696,-0.07857811,-0.055917987,-0.044075829,-0.032345013,-0.066321468,-0.05902145
0.7501,-0.024861878,-0.070159027,-0.047530289,-0.022748815,-0.020215633,-0.042451526,-0.029802886
0.7995,-0.004143646,-0.011225444,-0.026561044,-0.014218009,-0.004043127,-0.014487528,-0.004767358
0.8996,0.012430939,-0.015434986,0.006989748,0.007109005,0.016172507,0.00442036,0.028448665
0.92,0.029005525,-0.002806361,0.015377446,0.024170616,0.03638814,0.01231914,0.040985237
0.9746,0.024861878,-0.044901777,0.011183597,0.01563981,0.0606469,0.031940715,0.053363817
