,0.34
0.9752,0.021760633
0.9203,-0.057368942
0.9,-0.096933729
0.8003,-0.096933729
0.7504,-0.146389713
0.7001,-0.195845697
0.6502,-0.225519288
0.6001,-0.274975272
0.5502,-0.274975272
0.5002,-0.334322453
0.45,-0.383778437
0.4001,-0.472799209
0.3501,-0.591493571
0.3004,-0.710187933
0.2498,-0.818991098
0.2002,-1.006923838
0.1501,-1.224530168
0.0995,-1.452027695
0.0664,-1.71909001
0.0493,-1.956478734
0.0297,-2.34223541
0.0095,-3.143422354
0,-0.453016815
0.0096,1.050445104
0.0297,0.704253215
0.0497,0.476755687
0.0667,0.358061325
0.0997,0.229475767
0.1494,0.120672601
0.1995,0.071216617
0.2498,0.041543027
0.2999,0.03165183
0.3499,0.03165183
0.4001,0.081107814
0.4497,0.090999011
0.4998,0.041543027
0.5497,0.090999011
0.5996,0.081107814
0.6499,0.090999011
0.6999,0.06132542
0.7501,0.081107814
0.7995,0.081107814
0.8996,0.051434224
0.92,0.06132542
0.9746,0.03165183
