,0.78
0.95,0.140977297
0.9,0.120142083
0.85,0.066648657
0.8,0.016317696
0.75,-0.063452636
0.7,-0.139947751
0.65,-0.219699291
0.6,-0.302763632
0.55,-0.36617667
0.5,-0.396724783
0.45,-0.453493425
0.4,-0.421887579
0.35,-0.347703908
0.3,-0.37503318
0.25,-0.969087788
0.2,-1.019343581
0.15,-1.046748021
0.1,-1.061014009
0.075,-0.98617261
0.05,-0.832801166
0.025,-0.099716271
0.013,-0.014861298
0,1.121451163
0.01,-0.054182697
0.025,-0.050625597
0.05,-0.059887482
0.075,-0.049479271
0.1,-0.055409562
0.15,-0.050969226
0.2,-0.049841692
0.25,-0.074878312
0.3,-0.099971308
0.35,-0.134795995
0.4,-0.156613774
0.45,-0.18161281
0.5,-0.131432186
0.55,-0.090983253
0.6,-0.073479633
0.65,-0.049369202
0.7,-0.041634857
0.75,-0.024150029
0.8,-0.003314815
0.85,0.030583683
0.9,0.051437689
0.95,0.072216527
