,0.5
0.9489,0.0835
0.8993,0.0159
0.85,-0.0414
0.8003,-0.0875
0.7489,-0.1335
0.6996,-0.177
0.6495,-0.2131
0.5994,-0.2499
0.5492,-0.2835
0.4997,-0.3349
0.4496,-0.3712
0.3994,-0.4167
0.3499,-0.4585
0.2999,-0.5096
0.2501,-0.5644
0.1994,-0.6279
0.1503,-0.666
0.1012,-0.7418
0.0763,-0.7685
0.0515,-0.7626
0.0271,-0.724
0.0135,-0.5341
0,0.9521
0,0.9521
0.0122,0.4553
0.0251,0.1509
0.051,-0.0952
0.0755,-0.1889
0.1,-0.2475
0.1504,-0.2964
0.2004,-0.3119
0.2501,-0.3028
0.3002,-0.2866
0.3507,-0.269
0.4,-0.2461
0.4503,-0.2134
0.5,-0.2018
0.5506,-0.1754
0.5997,-0.1516
0.6502,-0.14
0.7003,-0.1079
0.7497,-0.078
0.7999,-0.0451
0.8503,-0.0175
0.9,0.0118
0.9483,0.0852
