,0.4
0.9489,0.0777
0.8993,0.0314
0.85,-0.011
0.8003,-0.0407
0.7489,-0.0738
0.6996,-0.0943
0.6495,-0.1158
0.5994,-0.1333
0.5492,-0.1519
0.4997,-0.1842
0.4496,-0.1995
0.3994,-0.219
0.3499,-0.2299
0.2999,-0.246
0.2501,-0.252
0.1994,-0.2615
0.1503,-0.2375
0.1012,-0.2021
0.0763,-0.154
0.0515,-0.0533
0.0271,0.1514
0.0135,0.43
0,0.9144
0,0.9144
0.0122,-0.5651
0.0251,-0.747
0.051,-0.7792
0.0755,-0.7431
0.1,-0.7114
0.1504,-0.6479
0.2004,-0.5947
0.2501,-0.5331
0.3002,-0.4796
0.3507,-0.4352
0.4,-0.3952
0.4503,-0.3514
0.5,-0.321
0.5506,-0.2788
0.5997,-0.2399
0.6502,-0.2136
0.7003,-0.1673
0.7497,-0.1322
0.7998,-0.084
0.8503,-0.0434
0.9,0.0032
0.9483,0.0817
