1,0
0.981295236,0.006415152
0.962596383,0.012196369
0.9425144,0.017978473
0.91759294,0.023443166
0.894053132,0.029227486
0.869127239,0.035653721
0.840049001,0.042723643
0.813042502,0.050433263
0.781892524,0.056863487
0.748660462,0.06489761
0.715429879,0.072611219
0.682197817,0.080645342
0.648968711,0.088038438
0.615742561,0.094790506
0.582514932,0.101863088
0.54860165,0.107654058
0.515379932,0.113444585
0.481474038,0.117632986
0.448258232,0.122141458
0.415739901,0.125367431
0.381842873,0.127632749
0.348646276,0.127974542
0.315454113,0.127354794
0.28226786,0.12545299
0.249093429,0.120987076
0.216616474,0.115238664
0.187595866,0.109808549
0.159275689,0.102454908
0.135803856,0.093495595
0.110257327,0.084537612
0.090240363,0.07621711
0.072989659,0.067894835
0.055050345,0.058931975
0.039872858,0.050928884
0.026781888,0.040360353
0.017138399,0.032033201
0.010256736,0.024665817
0.003382462,0.015695865
0,0
0,0
0.00070782,-0.004174215
0.002825368,-0.013470444
0.007710654,-0.023088961
0.01397907,-0.032708364
0.02162766,-0.041687625
0.033430074,-0.051631089
0.045228054,-0.06061301
0.061869944,-0.070239063
0.079201922,-0.079545045
0.097911119,-0.087569858
0.121462749,-0.095918289
0.145009945,-0.103305178
0.171318968,-0.109732299
0.20038834,-0.114879139
0.230834932,-0.11874481
0.263351785,-0.121650269
0.296551337,-0.122633089
0.331818195,-0.122014671
0.364306972,-0.118830369
0.398178879,-0.115646953
0.42858705,-0.111179266
0.463825832,-0.104471086
0.496289488,-0.09583805
0.530133318,-0.086564873
0.562588108,-0.076008754
0.597111682,-0.06417191
0.630256559,-0.053295721
0.66408709,-0.04113792
0.696537446,-0.02962026
0.729683801,-0.019064584
0.762833111,-0.009149937
0.791844853,-0.001796739
0.825707894,0.003309759
0.852661195,0.007138635
0.878933276,0.008724358
0.903828137,0.009028913
0.928038822,0.007731342
0.95017629,0.006114587
0.970247929,0.00257608
1,0
