,0.59
0.9746,0.087236831
0.92,0.075743617
0.8996,0.05781024
0.7995,0.059040911
0.7501,0.053591542
0.6999,0.048131744
0.6499,0.042671946
0.5996,0.025093169
0.5497,0.025687646
0.4998,0.00809844
0.4497,0.020832754
0.4001,-0.002821156
0.3499,-0.056798587
0.2999,-0.080462927
0.2498,-0.098052133
0.1995,-0.109555777
0.1494,-0.096821462
0.0997,-0.029515241
0.0667,0.098260721
0.0497,0.183364737
0.0297,0.383739849
0.0096,0.820638419
0,0.851076663
0.0095,-1.459690316
0.0297,-1.775305234
0.0493,-1.793739223
0.0664,-1.496756452
0.0995,-1.230337079
0.1501,-1.036881883
0.2002,-0.855545667
0.2498,-0.704512112
0.3004,-0.595952345
0.3501,-0.475273598
0.4001,-0.366703401
0.45,-0.312725971
0.5002,-0.264834103
0.5502,-0.216910947
0.6001,-0.193246607
0.6502,-0.145313021
0.7001,-0.121711258
0.7504,-0.091992644
0.8003,-0.056198896
0.9,-0.002836801
0.9203,0.015107006
0.9752,0.044773473
