,0.75
1,0.139919989
0.9,-0.04606455
0.75,-0.220175353
0.67,-0.278428246
0.64,-0.286914628
0.6,-0.279044129
0.5,-0.283815219
0.47,-0.633968457
0.43,-0.897654181
0.4,-1.021454576
0.35,-1.067065879
0.31,-1.075640245
0.27,-1.11295713
0.24,-1.084462562
0.21,-1.088793737
0.18,-1.084942471
0.15,-1.155149085
0.12,-1.147158608
0.09,-1.147374567
0.07,-1.143483309
0.05,-1.184747441
0.03,-1.094396668
0.01,-0.798245135
0,0.901218834
0.01,0.625595386
0.03,0.337698279
0.1,0.066725944
0.18,-0.019037703
0.27,-0.067740417
0.35,-0.079414192
0.4,-0.128340863
0.47,-0.136035396
0.56,-0.007767852
0.64,-0.007127974
0.71,0.129298014
0.8,0.274026419
0.87,0.348764169
0.95,0.382269781
