,0.8
1,0.123419135
0.9,-0.02136526
0.75,-0.216052139
0.67,-0.615859909
0.64,-0.825999843
0.6,-0.851059065
0.5,-0.884644661
0.47,-0.885004592
0.43,-0.877102099
0.4,-0.873330818
0.35,-0.86131311
0.31,-0.85753383
0.27,-0.857829774
0.24,-0.841656857
0.21,-0.84190481
0.18,-0.85449041
0.15,-0.875322439
0.12,-0.867315965
0.09,-0.842864627
0.07,-0.855418234
0.05,-0.876146281
0.03,-0.761104216
0.01,0.547422291
0,
0.01,
0.03,0.218365032
0.1,-0.011455149
0.18,-0.097210798
0.27,-0.158267157
0.35,-0.165833714
0.4,-0.20650596
0.47,-0.234792566
0.56,
0.64,-0.01124319
0.71,0.116952368
0.8,0.245203914
0.87,0.352895381
0.95,0.382261782
