,0.8
1,0.129848122
0.9,-0.074765064
0.75,-0.189239441
0.67,-0.231934255
0.64,-0.249034493
0.6,-0.262230202
0.5,-0.25112222
0.47,-0.235233183
0.4,-0.178561753
0.35,-0.170943939
0.31,-0.146735868
0.24,-0.118926069
0.21,-0.086271468
0.18,-0.057808258
0.15,
0.12,-0.017328666
0.09,0.027772613
0.07,0.077097156
0.05,0.147219286
0.03,0.24218696
0.01,
0,
0.01,
0.03,-0.681799589
0.1,-0.77997057
0.18,-0.811796455
0.27,-0.818713046
0.35,-0.858762344
0.4,-0.828880755
0.47,-0.80291963
0.56,
0.64,-0.220109114
0.71,-0.069665273
0.8,0.085049643
0.87,0.169212135
0.95,0.158008532
