,0.7
1,0.06994533
0.9,-0.120146425
0.75,-0.224298567
0.67,
0.64,
0.6,-0.324287503
0.5,
0.47,-0.378841101
0.43,
0.4,-0.354813682
0.35,-0.330442329
0.31,-0.380184845
0.27,
0.24,-1.17908852
0.21,-1.212258196
0.18,-1.282472809
0.15,
0.12,-1.377594672
0.09,-1.369604195
0.07,-1.394511446
0.05,-1.431700356
0.03,-1.435999536
0.01,
0,0.75307908
0.01,
0.03,0.461162738
0.1,0.095532452
0.18,0.009776803
0.27,-0.051287555
0.35,-0.075282979
0.4,-0.132456078
0.47,-0.140142613
0.56,
0.64,0.00522567
0.71,0.121043588
0.8,0.232866267
0.87,0.303504798
0.95,0.324648767
