,0.7
1,0.005
0.981,-0.034
0.972,-0.061
0.949,-0.16
0.932,-0.242
0.899,-0.356
0.85,-0.483
0.801,-0.529
0.75,-0.541
0.7,-0.528
0.652,-0.505
0.6,-0.499
0.549,-0.472
0.499,-0.475
0.448,-0.462
0.398,-0.464
0.351,-0.485
0.301,-0.512
0.25,-0.547
0.2,-0.595
0.15,-0.658
0.098,-0.702
0.072,-1.074
0.047,-1.143
0.028,-1.177
0.019,-1.159
0.012,-0.772
0.003,0.265
0,1.114
0,1.114
0.006,0.618
0.011,0.338
0.02,0.137
0.029,0.009
0.048,-0.084
0.069,-0.128
0.102,-0.158
0.151,-0.179
0.199,-0.152
0.251,-0.154
0.299,-0.11
0.35,-0.113
0.4,-0.113
0.451,-0.123
0.5,-0.153
0.549,-0.168
0.598,-0.177
0.649,0.015
0.699,0.231
0.747,0.34
0.8,0.414
0.85,0.465
0.899,0.493
0.929,0.494
0.95,0.477
0.969,0.426
0.99,0.284
0.998,0.106
