,0.78
1,0.025
0.981,0.006
0.972,-0.019
0.949,-0.098
0.932,-0.157
0.899,-0.257
0.85,-0.384
0.801,-0.418
0.75,-0.471
0.7,-0.916
0.652,-0.968
0.6,-0.952
0.549,-0.948
0.499,-0.948
0.448,-0.951
0.398,-0.961
0.351,-0.986
0.301,-1
0.25,-1.043
0.2,-1.043
0.15,-1.075
0.098,-1.082
0.072,-1.088
0.047,-1.042
0.028,-1.059
0.019,-0.984
0.012,-0.587
0.003,0.342
0,1.14
0,1.14
0.006,0.744
0.011,0.474
0.02,0.281
0.029,0.124
0.048,0.048
0.069,-0.011
0.102,-0.067
0.151,-0.092
0.199,-0.087
0.251,-0.092
0.299,-0.047
0.35,-0.066
0.4,-0.069
0.451,-0.089
0.5,-0.135
0.549,-0.132
0.598,-0.136
0.649,0.062
0.699,0.281
0.747,0.381
0.8,0.454
0.85,0.509
0.899,0.533
0.929,0.534
0.95,0.521
0.969,0.464
0.99,0.324
0.998,0.141
