,0.76
1,0.04
0.981,0.001
0.972,-0.03
0.949,-0.132
0.932,-0.203
0.899,-0.333
0.85,-0.472
0.801,-0.512
0.75,-0.504
0.7,-0.44
0.652,-0.415
0.6,-0.507
0.549,-1.017
0.499,-1.058
0.448,-1.072
0.398,-1.089
0.351,-1.108
0.301,-1.152
0.25,-1.186
0.2,-1.208
0.15,-1.222
0.098,-1.254
0.072,-1.281
0.047,-1.275
0.028,-1.251
0.019,-1.198
0.012,-0.756
0.003,0.203
0,1.109
0,1.109
0.006,0.812
0.011,0.569
0.02,0.383
0.029,0.247
0.048,0.137
0.069,0.088
0.102,0.022
0.151,-0.023
0.199,-0.036
0.251,-0.032
0.299,-0.001
0.35,-0.015
0.4,-0.031
0.451,-0.043
0.5,-0.084
0.549,-0.092
0.598,-0.1
0.649,0.078
0.699,0.286
0.747,0.393
0.8,0.464
0.85,0.508
0.899,0.529
0.929,0.533
0.95,0.526
0.969,0.47
0.99,0.33
0.998,0.149
