,0.7
1,0.02
0.981,-0.019
0.972,-0.06
0.949,-0.177
0.932,-0.247
0.899,-0.361
0.85,-0.465
0.801,-0.502
0.75,-0.499
0.7,-0.472
0.652,-0.444
0.6,-0.439
0.549,-0.403
0.499,-0.385
0.448,-0.372
0.398,-0.366
0.351,-0.374
0.301,-0.383
0.25,-0.391
0.2,-0.412
0.15,-0.465
0.098,-0.496
0.072,-0.588
0.047,-0.556
0.028,-0.597
0.019,-0.539
0.012,-0.3
0.003,0.58
0,1.124
0.006,0.286
0.011,-0.033
0.02,-0.25
0.029,-0.355
0.048,-0.403
0.069,-0.408
0.102,-0.39
0.151,-0.374
0.199,-0.304
0.251,-0.248
0.299,-0.251
0.35,-0.22
0.4,-0.215
0.451,-0.216
0.5,-0.234
0.549,-0.229
0.598,-0.212
0.649,-0.01
0.699,0.206
0.747,0.308
0.8,0.374
0.85,0.418
0.899,0.455
0.929,0.461
0.95,0.451
0.969,0.405
0.99,0.284
0.998,0.125
