,0.5
1,-0.006
0.981,-0.069
0.972,-0.107
0.949,-0.208
0.932,-0.27
0.899,-0.345
0.85,-0.417
0.801,-0.42
0.75,-0.417
0.7,-0.4
0.652,-0.379
0.6,-0.385
0.549,-0.351
0.499,-0.341
0.448,-0.335
0.398,-0.322
0.351,-0.333
0.301,-0.343
0.25,-0.363
0.2,-0.378
0.15,-0.394
0.098,-0.478
0.072,-0.543
0.047,-0.571
0.028,-0.653
0.019,-0.658
0.012,-0.51
0.003,0.363
0,1.066
0,1.066
0.006,0.265
0.011,0.004
0.02,-0.18
0.029,-0.261
0.048,-0.278
0.069,-0.28
0.102,-0.29
0.151,-0.278
0.199,-0.237
0.251,-0.178
0.299,-0.177
0.35,-0.158
0.4,-0.153
0.451,-0.158
0.5,-0.18
0.549,-0.179
0.598,-0.178
0.649,-0.026
0.699,0.179
0.747,0.288
0.8,0.358
0.85,0.404
0.899,0.43
0.929,0.426
0.95,0.415
0.969,0.371
0.99,0.244
0.998,0.09
