,0.81
1,0.001
0.981,-0.019
0.972,-0.032
0.949,-0.078
0.932,-0.123
0.899,-0.228
0.85,-0.682
0.801,-0.755
0.75,-0.657
0.7,-0.584
0.652,-0.537
0.6,-0.499
0.549,-0.444
0.499,-0.427
0.448,-0.402
0.398,-0.391
0.351,-0.387
0.301,-0.375
0.25,-0.493
0.2,-0.481
0.15,-0.525
0.098,-0.551
0.072,-0.516
0.047,-0.444
0.028,-0.416
0.019,-0.289
0.012,-0.028
0.003,0.744
0,1.166
0,1.166
0.006,0.28
0.011,-0.034
0.02,-0.269
0.029,-0.424
0.048,-0.497
0.069,-0.546
0.102,-0.65
0.151,-0.662
0.199,-0.583
0.251,-0.294
0.299,-0.346
0.35,-0.313
0.4,-0.299
0.451,-0.297
0.5,-0.32
0.549,-0.302
0.598,-0.232
0.649,0.019
0.699,0.214
0.747,0.29
0.8,0.355
0.85,0.405
0.899,0.45
0.929,0.466
0.95,0.455
0.969,0.414
0.99,0.284
0.998,0.117
