,0.7
0.99,0.23108897
0.96,0.167437959
0.94,0.075824548
0.9,-0.035958323
0.85,-0.141515243
0.8,-0.212891227
0.75,-0.254755119
0.7,-0.288856964
0.65,-0.29964548
0.6,-0.318212109
0.55,-0.322791977
0.5,-0.338251809
0.45,-0.333511288
0.4,-0.327223548
0.35,-0.353552224
0.3,
0.25,
0.2,-0.409242224
0.15,-0.429369666
0.135,-0.447980783
0.11,-0.469685103
0.08,-0.468094631
0.06,-0.480481034
0.03,-0.500640607
0.008,-0.252056136
0.008,-0.183705386
0.03,-0.480442725
0.06,-0.492905747
0.08,-0.475861622
0.11,-0.458812553
0.135,-0.452638506
0.15,-0.444912297
0.2,-0.417007979
0.25,
0.3,
0.35,-0.362867669
0.4,-0.364503866
0.45,-0.355252682
0.5,-0.339805207
0.55,-0.335222868
0.6,-0.319764272
0.65,-0.30275722
0.7,-0.271769585
0.75,-0.257858208
0.8,-0.209788138
0.85,-0.139965552
0.9,-0.032852762
0.94,0.074268678
0.96,0.167437959
0.99,0.229535572
