,0.76
1,-0.0395
0.98,-0.0698
0.97,-0.1039
0.95,-0.164
0.93,-0.2772
0.9,-0.4337
0.85,-0.5873
0.8,-0.7393
0.75,-0.71
0.7,-0.6533
0.65,-0.6039
0.6,-0.5569
0.55,-0.5282
0.5,-0.496
0.45,-0.4646
0.4,-0.4363
0.35,-0.3952
0.3,-0.8834
0.25,-0.9546
0.2,-0.9723
0.15,-0.9921
0.1,-1.0383
0.07,-1.0253
0.05,-0.9638
0.03,-0.9989
0.02,-0.9955
0.002,0.3584
0,1.1516
0.004,0.5964
0.01,0.3706
0.02,0.1088
0.03,-0.0172
0.05,-0.0875
0.07,-0.1486
0.1,-0.1829
0.15,-0.1872
0.2,-0.1613
0.25,-0.1506
0.3,-0.1399
0.35,-0.1284
0.4,-0.1296
0.45,-0.1414
0.5,-0.156
0.55,-0.1769
0.6,-0.1428
0.65,0.0323
0.7,0.2641
0.75,0.36
0.8,0.4319
0.85,0.4853
0.9,0.5153
0.93,0.5124
0.95,0.4986
0.97,0.4539
0.98,0.4146
