,0.31,0.41,0.51,0.56,0.61,0.63,0.66,0.69,0.71,0.73,0.76,0.79,0.81,0.84,0.86,0.89,0.93
1,0.17,0.18,0.19,0.2,0.2,0.2,0.21,0.22,0.22,0.23,0.24,0.25,0.25,0.26,0.24,0.19,-0.58
0.951,0.1,0.1,0.11,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.15,-0.6
0.849,0,0,0,0.01,0,0,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.06,0.09,-0.05,-0.66
0.802,-0.02,-0.03,-0.03,-0.02,-0.04,-0.04,-0.03,-0.03,-0.02,-0.01,-0.01,-0.01,0,0.03,0.05,-0.18,-0.69
0.751,-0.06,-0.07,-0.07,-0.06,-0.08,-0.08,-0.08,-0.08,-0.06,-0.06,-0.05,-0.05,-0.05,-0.01,-0.03,-0.38,-0.72
0.701,-0.11,-0.1,-0.11,-0.1,-0.12,-0.12,-0.12,-0.12,-0.1,-0.1,-0.1,-0.1,-0.09,-0.04,-0.2,-0.6,-0.73
0.649,-0.18,-0.18,-0.17,-0.15,-0.17,-0.17,-0.16,-0.17,-0.16,-0.15,-0.14,-0.14,-0.14,-0.09,-0.52,-0.67,-0.72
0.598,-0.21,-0.23,-0.24,-0.24,-0.27,-0.27,-0.27,-0.28,-0.27,-0.29,-0.3,-0.29,-0.23,-0.41,-0.64,-0.67,-0.7
0.549,-0.24,-0.26,-0.27,-0.27,-0.3,-0.31,-0.32,-0.33,-0.31,-0.33,-0.34,-0.38,-0.44,-0.58,-0.64,-0.7,-0.68
0.499,-0.27,-0.29,-0.31,-0.31,-0.34,-0.35,-0.35,-0.37,-0.35,-0.37,-0.38,-0.42,-0.48,-0.59,-0.66,-0.72,-0.64
0.4,-0.31,-0.33,-0.35,-0.35,-0.39,-0.4,-0.4,-0.42,-0.38,-0.41,-0.43,-0.47,-0.55,-0.64,-0.64,-0.6,-0.52
0.349,-0.32,-0.34,-0.36,-0.36,-0.4,-0.41,-0.42,-0.44,-0.4,-0.42,-0.45,-0.49,-0.58,-0.62,-0.6,-0.57,-0.49
0.301,-0.33,-0.36,-0.37,-0.38,-0.42,-0.43,-0.43,-0.46,-0.41,-0.44,-0.46,-0.51,-0.57,-0.57,-0.55,-0.51,-0.43
0.249,-0.33,-0.35,-0.37,-0.37,-0.42,-0.42,-0.43,-0.45,-0.39,-0.42,-0.44,-0.48,-0.51,-0.5,-0.48,-0.43,-0.36
0.199,-0.32,-0.35,-0.37,-0.37,-0.41,-0.41,-0.42,-0.44,-0.37,-0.39,-0.41,-0.43,-0.45,-0.43,-0.4,-0.36,-0.29
0.151,-0.31,-0.33,-0.35,-0.35,-0.39,-0.39,-0.4,-0.42,-0.33,-0.35,-0.36,-0.37,-0.38,-0.36,-0.33,-0.3,-0.23
0.101,-0.3,-0.32,-0.34,-0.33,-0.37,-0.37,-0.37,-0.39,-0.29,-0.3,-0.3,-0.3,-0.3,-0.27,-0.24,-0.2,-0.13
0.076,-0.29,-0.31,-0.32,-0.32,-0.35,-0.35,-0.35,-0.36,-0.25,-0.25,-0.25,-0.25,-0.24,-0.21,-0.18,-0.14,-0.07
0.051,-0.29,-0.31,-0.33,-0.32,-0.35,-0.35,-0.35,-0.36,-0.23,-0.24,-0.24,-0.24,-0.22,-0.2,-0.16,-0.12,-0.05
0.029,-0.32,-0.35,-0.35,-0.34,-0.37,-0.37,-0.37,-0.38,-0.2,-0.21,-0.19,-0.18,-0.17,-0.13,-0.1,-0.06,0.01
0.005,0.07,0.07,0.1,0.13,0.14,0.15,0.16,0.17,0.41,0.42,0.44,0.46,0.49,0.51,0.54,0.57,0.62
0,0.96,1,1.04,1.06,1.07,1.08,1.09,1.1,1.13,1.14,1.15,1.16,1.17,1.19,1.19,1.21,1.23
0.005,0.53,0.55,0.57,0.59,0.6,0.61,0.62,0.64,0.48,0.51,0.53,0.54,0.56,0.58,0.6,0.63,0.67
0.014,0.09,0.1,0.11,0.13,0.13,0.13,0.15,0.16,-0.01,0,0.02,0.04,0.06,0.09,0.11,0.14,0.21
0.049,-0.06,-0.06,-0.06,-0.05,-0.07,-0.06,-0.05,-0.05,-0.16,-0.15,-0.14,-0.14,-0.012,-0.1,-0.07,-0.04,0.03
0.073,-0.11,-0.12,-0.12,-0.11,-0.13,-0.13,-0.12,-0.12,-0.22,-0.22,-0.21,-0.21,-0.2,-0.18,-0.15,-0.12,-0.05
0.098,-0.14,-0.15,-0.16,-0.15,-0.17,-0.17,-0.17,-0.17,-0.26,-0.26,-0.26,-0.27,-0.26,-0.24,-0.22,-0.18,-0.11
0.152,-0.19,-0.2,-0.21,-0.2,-0.23,-0.23,-0.23,-0.23,-0.31,-0.32,-0.33,-0.34,-0.34,-0.33,-0.31,-0.28,-0.21
0.251,-0.23,-0.25,-0.26,-0.26,-0.29,-0.29,-0.29,-0.31,-0.37,-0.39,-0.4,-0.43,-0.44,-0.44,-0.42,-0.4,-0.32
0.3,-0.25,-0.27,-0.28,-0.29,-0.32,-0.32,-0.33,-0.34,-0.4,-0.42,-0.44,-0.48,-0.51,-0.51,-0.49,-0.47,-0.39
0.351,-0.26,-0.28,-0.29,-0.29,-0.32,-0.33,-0.33,-0.35,-0.4,-0.42,-0.45,-0.5,-0.58,-0.6,-0.57,-0.55,-0.47
0.403,-0.25,-0.26,-0.28,-0.27,-0.32,-0.31,-0.31,-0.33,-0.38,-0.4,-0.42,-0.46,-0.53,-0.63,-0.63,-0.59,-0.52
0.449,-0.24,-0.26,-0.27,-0.27,-0.3,-0.31,-0.31,-0.32,-0.37,-0.38,-0.4,-0.43,-0.49,-0.61,-0.66,-0.64,-0.56
0.5,-0.22,-0.24,-0.25,-0.25,-0.28,-0.28,-0.28,-0.29,-0.33,-0.34,-0.36,-0.39,-0.46,-0.57,-0.65,-0.7,-0.62
0.549,-0.19,-0.21,-0.21,-0.21,-0.24,-0.24,-0.24,-0.26,-0.29,-0.3,-0.33,-0.36,-0.39,-0.55,-0.62,-0.7,-0.66
0.602,-0.16,-0.17,-0.18,-0.18,-0.2,-0.21,-0.21,-0.22,-0.26,-0.27,-0.27,-0.25,-0.19,-0.28,-0.61,-0.66,-0.68
0.649,-0.13,-0.14,-0.15,-0.14,-0.17,-0.17,-0.16,-0.17,-0.14,-0.13,-0.12,-0.12,-0.12,-0.07,-0.49,-0.65,-0.69
0.701,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.07,-0.07,-0.09,-0.09,-0.08,-0.09,-0.09,-0.04,-0.16,--,--
0.751,-0.04,-0.04,-0.04,-0.03,-0.05,-0.05,-0.04,-0.04,-0.05,-0.05,-0.05,-0.04,-0.04,-0.01,-0.01,-0.44,-0.7
0.801,0,-0.01,-0.01,0,-0.02,-0.02,-0.01,-0.01,-0.02,-0.01,0,0,0,0.03,0.06,--,--
0.851,--,--,--,--,--,--,--,--,--,0.02,0.02,0.01,0.03,0.05,0.09,-0.03,-0.67
0.951,0.1,0.1,0.11,0.12,0.11,0.12,0.13,0.13,0.13,0.14,0.14,0.13,0.16,0.17,0.18,0.16,-0.58
