,0.15
0.9893,
0.9496,-0.084154456
0.8998,-0.22476826
0.8498,-0.353746706
0.8003,-0.435944875
0.7503,-0.518245408
0.7003,-0.530529069
0.6506,-0.531109131
0.6011,-0.531689193
0.5503,-0.543938733
0.5005,-0.532849317
0.4505,-0.545098857
0.3992,-0.53400944
0.3503,-0.569597938
0.2999,-0.581881599
0.2501,-0.594131139
0.1998,-0.594711201
0.1493,-0.618664341
0.0996,-0.72426971
0.0752,-0.736212159
0.0622,-0.783026558
0.0497,-0.864883514
0.0374,-0.830011563
0.0245,-0.74849582
0.0186,-0.678547192
0.0127,
0.0062,-0.515276856
0,-0.001853923
0.0054,
0.0111,0.394942468
0.01777,0.126646826
0.0244,-0.024988152
0.037,-0.211529202
0.0489,-0.304782666
0.061,-0.339620496
0.0745,-0.362788846
0.0988,-0.374185354
0.1485,-0.373571171
0.1989,-0.36128751
0.249,-0.337436733
0.2982,-0.301848236
0.3482,-0.301234053
0.398,-0.30061987
0.4485,-0.300073929
0.5,-0.299459746
0.5487,-0.263871249
0.5989,-0.193274316
0.6486,-0.052626391
0.699,0.099656892
0.749,0.205228139
0.7993,0.287528671
0.8499,0.323083047
0.9506,0.347002066
0.9899,0.266373476
1,0.068128827
