xc,yb,surf,section,cp
0.9,0.25,U,1,0.0147
0.8,0.25,U,1,-0.0733
0.7,0.25,U,1,-0.1664
0.65,0.25,U,1,-0.1978
0.625,0.25,U,1,-0.2139
0.6,0.25,U,1,-0.2335
0.575,0.25,U,1,-0.2559
0.525,0.25,U,1,-0.2921
0.5,0.25,U,1,-0.3035
0.475,0.25,U,1,-0.3221
0.45,0.25,U,1,-0.3437
0.4,0.25,U,1,-0.3923
0.35,0.25,U,1,-0.4302
0.3,0.25,U,1,-0.455
0.25,0.25,U,1,-0.475
0.2,0.25,U,1,-0.496
0.15,0.25,U,1,-0.5146
0.1,0.25,U,1,-0.5281
0.05,0.25,U,1,-0.4493
0.025,0.25,U,1,-0.1941
0.0125,0.25,U,1,0.1764
0.0125,0.25,L,1,0.1764
0.025,0.25,L,1,-0.1941
0.05,0.25,L,1,-0.4493
0.1,0.25,L,1,-0.5281
0.15,0.25,L,1,-0.5146
0.2,0.25,L,1,-0.496
0.25,0.25,L,1,-0.475
0.3,0.25,L,1,-0.455
0.35,0.25,L,1,-0.4302
0.4,0.25,L,1,-0.3923
0.45,0.25,L,1,-0.3437
0.475,0.25,L,1,-0.3221
0.5,0.25,L,1,-0.3035
0.525,0.25,L,1,-0.2921
0.575,0.25,L,1,-0.2559
0.6,0.25,L,1,-0.2335
0.625,0.25,L,1,-0.2139
0.65,0.25,L,1,-0.1978
0.7,0.25,L,1,-0.1664
0.8,0.25,L,1,-0.0733
0.9,0.25,L,1,0.0147
0.9,0.5,U,2,0.0296
0.8,0.5,U,2,-0.0643
0.7,0.5,U,2,-0.1385
0.65,0.5,U,2,-0.1794
0.625,0.5,U,2,-0.1938
0.6,0.5,U,2,-0.213
0.575,0.5,U,2,-0.2346
0.55,0.5,U,2,-0.2509
0.525,0.5,U,2,-0.2701
0.5,0.5,U,2,-0.2863
0.475,0.5,U,2,-0.3077
0.45,0.5,U,2,-0.3326
0.425,0.5,U,2,-0.3656
0.4,0.5,U,2,-0.3744
0.375,0.5,U,2,-0.4056
0.25,0.5,U,2,-0.4866
0.2,0.5,U,2,-0.5168
0.15,0.5,U,2,-0.5181
0.1,0.5,U,2,-0.5263
0.05,0.5,U,2,-0.4132
0.025,0.5,U,2,-0.1464
0.0125,0.5,U,2,0.2466
0,0.5,U,2,0.9773
0.0125,0.5,L,2,0.2466
0.025,0.5,L,2,-0.1464
0.05,0.5,L,2,-0.4132
0.1,0.5,L,2,-0.5263
0.15,0.5,L,2,-0.5181
0.2,0.5,L,2,-0.5168
0.25,0.5,L,2,-0.4866
0.375,0.5,L,2,-0.4056
0.4,0.5,L,2,-0.3744
0.425,0.5,L,2,-0.3656
0.45,0.5,L,2,-0.3326
0.475,0.5,L,2,-0.3077
0.5,0.5,L,2,-0.2863
0.525,0.5,L,2,-0.2701
0.55,0.5,L,2,-0.2509
0.575,0.5,L,2,-0.2346
0.6,0.5,L,2,-0.213
0.625,0.5,L,2,-0.1938
0.65,0.5,L,2,-0.1794
0.7,0.5,L,2,-0.1385
0.8,0.5,L,2,-0.0643
0.9,0.5,L,2,0.0296
0.6,0.75,U,3,-0.1799
0.55,0.75,U,3,-0.2148
0.525,0.75,U,3,-0.2354
0.5,0.75,U,3,-0.2552
0.475,0.75,U,3,-0.274
0.45,0.75,U,3,-0.2967
0.425,0.75,U,3,-0.3173
0.4,0.75,U,3,-0.3469
0.375,0.75,U,3,-0.3658
0.35,0.75,U,3,-0.3923
0.35,0.75,L,3,-0.3923
0.375,0.75,L,3,-0.3658
0.4,0.75,L,3,-0.3469
0.425,0.75,L,3,-0.3173
0.45,0.75,L,3,-0.2967
0.475,0.75,L,3,-0.274
0.5,0.75,L,3,-0.2552
0.525,0.75,L,3,-0.2354
0.55,0.75,L,3,-0.2148
0.6,0.75,L,3,-0.1799
0.9,0.775,U,4,0.0369
0.8,0.775,U,4,-0.0409
0.7,0.775,U,4,-0.1104
0.65,0.775,U,4,-0.1436
0.6,0.775,U,4,-0.1765
0.575,0.775,U,4,-0.1992
0.55,0.775,U,4,-0.2149
0.525,0.775,U,4,-0.2311
0.5,0.775,U,4,-0.246
0.475,0.775,U,4,-0.2683
0.45,0.775,U,4,-0.2897
0.425,0.775,U,4,-0.3107
0.4,0.775,U,4,-0.3344
0.375,0.775,U,4,-0.3581
0.35,0.775,U,4,-0.3836
0.325,0.775,U,4,-0.3978
0.3,0.775,U,4,-0.4149
0.25,0.775,U,4,-0.4539
0.2,0.775,U,4,-0.4896
0.15,0.775,U,4,-0.5141
0.1,0.775,U,4,-0.4921
0.05,0.775,U,4,-0.3936
0.025,0.775,U,4,-0.0928
0.0125,0.775,U,4,0.2386
0,0.775,U,4,0.9632
0.0125,0.775,L,4,0.2386
0.025,0.775,L,4,-0.0928
0.05,0.775,L,4,-0.3936
0.1,0.775,L,4,-0.4921
0.15,0.775,L,4,-0.5141
0.2,0.775,L,4,-0.4896
0.25,0.775,L,4,-0.4539
0.3,0.775,L,4,-0.4149
0.325,0.775,L,4,-0.3978
0.35,0.775,L,4,-0.3836
0.375,0.775,L,4,-0.3581
0.4,0.775,L,4,-0.3344
0.425,0.775,L,4,-0.3107
0.45,0.775,L,4,-0.2897
0.475,0.775,L,4,-0.2683
0.5,0.775,L,4,-0.246
0.525,0.775,L,4,-0.2311
0.55,0.775,L,4,-0.2149
0.575,0.775,L,4,-0.1992
0.6,0.775,L,4,-0.1765
0.65,0.775,L,4,-0.1436
0.7,0.775,L,4,-0.1104
0.8,0.775,L,4,-0.0409
0.9,0.775,L,4,0.0369
0.6,0.8,U,5,-0.172
0.55,0.8,U,5,-0.207
0.525,0.8,U,5,-0.2231
0.5,0.8,U,5,-0.2396
0.475,0.8,U,5,-0.2597
0.45,0.8,U,5,-0.2828
0.425,0.8,U,5,-0.3087
