xc,yb,surf,section,cp
0.9,0.25,U,1,0.0097
0.8,0.25,U,1,-0.0806
0.7,0.25,U,1,-0.1537
0.65,0.25,U,1,-0.1775
0.625,0.25,U,1,-0.1863
0.6,0.25,U,1,-0.2086
0.575,0.25,U,1,-0.2262
0.525,0.25,U,1,-0.2619
0.5,0.25,U,1,-0.2696
0.475,0.25,U,1,-0.2827
0.45,0.25,U,1,-0.2961
0.425,0.25,U,1,-0.319
0.4,0.25,U,1,-0.3512
0.35,0.25,U,1,-0.3869
0.3,0.25,U,1,-0.4165
0.25,0.25,U,1,-0.44
0.2,0.25,U,1,-0.4738
0.15,0.25,U,1,-0.5183
0.1,0.25,U,1,-0.5601
0.05,0.25,U,1,-0.5744
0.025,0.25,U,1,-0.4209
0.0125,0.25,U,1,-0.0977
0.0125,0.25,L,1,0.2704
0.025,0.25,L,1,-0.011
0.05,0.25,L,1,-0.247
0.1,0.25,L,1,-0.3332
0.15,0.25,L,1,-0.3472
0.2,0.25,L,1,-0.3429
0.25,0.25,L,1,-0.3284
0.3,0.25,L,1,-0.3176
0.35,0.25,L,1,-0.3052
0.4,0.25,L,1,-0.2828
0.425,0.25,L,1,-0.2677
0.45,0.25,L,1,-0.2479
0.475,0.25,L,1,-0.2348
0.5,0.25,L,1,-0.223
0.525,0.25,L,1,-0.2121
0.575,0.25,L,1,-0.1885
0.6,0.25,L,1,-0.1755
0.625,0.25,L,1,-0.1618
0.65,0.25,L,1,-0.1524
0.7,0.25,L,1,-0.1298
0.8,0.25,L,1,-0.0672
0.9,0.25,L,1,0.0061
0.9,0.5,U,2,0.0071
0.8,0.5,U,2,-0.072
0.7,0.5,U,2,-0.1363
0.65,0.5,U,2,-0.1713
0.625,0.5,U,2,-0.1844
0.6,0.5,U,2,-0.2014
0.575,0.5,U,2,-0.2192
0.55,0.5,U,2,-0.236
0.525,0.5,U,2,-0.2566
0.5,0.5,U,2,-0.2728
0.475,0.5,U,2,-0.2828
0.45,0.5,U,2,-0.3025
0.425,0.5,U,2,-0.3344
0.4,0.5,U,2,-0.3395
0.375,0.5,U,2,-0.3678
0.35,0.5,U,2,-0.3759
0.3,0.5,U,2,-0.4137
0.25,0.5,U,2,-0.442
0.2,0.5,U,2,-0.4657
0.15,0.5,U,2,-0.488
0.1,0.5,U,2,-0.521
0.05,0.5,U,2,-0.4938
0.025,0.5,U,2,-0.3352
0.0125,0.5,U,2,0.0282
0,0.5,U,2,0.946
0.0125,0.5,L,2,0.3213
0.025,0.5,L,2,-0.0309
0.05,0.5,L,2,-0.1971
0.1,0.5,L,2,-0.31
0.15,0.5,L,2,-0.3214
0.2,0.5,L,2,-0.3308
0.25,0.5,L,2,-0.3211
0.3,0.5,L,2,-0.3159
0.35,0.5,L,2,-0.2986
0.375,0.5,L,2,-0.2842
0.4,0.5,L,2,-0.2666
0.425,0.5,L,2,-0.2691
0.45,0.5,L,2,-0.2441
0.475,0.5,L,2,-0.2258
0.5,0.5,L,2,-0.2112
0.525,0.5,L,2,-0.2036
0.55,0.5,L,2,-0.1898
0.575,0.5,L,2,-0.1786
0.6,0.5,L,2,-0.164
0.625,0.5,L,2,-0.1502
0.65,0.5,L,2,-0.1398
0.7,0.5,L,2,-0.1117
0.8,0.5,L,2,-0.0553
0.9,0.5,L,2,0.0225
0.6,0.75,U,3,-0.1725
0.55,0.75,U,3,-0.2043
0.525,0.75,U,3,-0.2286
0.5,0.75,U,3,-0.2455
0.475,0.75,U,3,-0.2591
0.45,0.75,U,3,-0.2743
0.425,0.75,U,3,-0.2912
0.4,0.75,U,3,-0.3153
0.375,0.75,U,3,-0.329
0.35,0.75,U,3,-0.3481
0.35,0.75,L,3,-0.2838
0.375,0.75,L,3,-0.2656
0.4,0.75,L,3,-0.2612
0.425,0.75,L,3,-0.2406
0.45,0.75,L,3,-0.2293
0.475,0.75,L,3,-0.2092
0.5,0.75,L,3,-0.1999
0.525,0.75,L,3,-0.1853
0.55,0.75,L,3,-0.1734
0.6,0.75,L,3,-0.1455
0.9,0.775,U,4,0.0271
0.8,0.775,U,4,-0.0439
0.7,0.775,U,4,-0.1052
0.65,0.775,U,4,-0.1362
0.6,0.775,U,4,-0.1649
0.575,0.775,U,4,-0.1867
0.55,0.775,U,4,-0.2015
0.525,0.775,U,4,-0.2095
0.5,0.775,U,4,-0.2233
0.475,0.775,U,4,-0.247
0.45,0.775,U,4,-0.2638
0.425,0.775,U,4,-0.2802
0.4,0.775,U,4,-0.3002
0.375,0.775,U,4,-0.3189
0.35,0.775,U,4,-0.3398
0.325,0.775,U,4,-0.3544
0.3,0.775,U,4,-0.3673
0.25,0.775,U,4,-0.4064
0.2,0.775,U,4,-0.4432
0.15,0.775,U,4,-0.4878
0.1,0.775,U,4,-0.5048
0.05,0.775,U,4,-0.4767
0.025,0.775,U,4,-0.32
0.0125,0.775,U,4,0.049
0,0.775,U,4,0.8858
0.0125,0.775,L,4,0.411
0.025,0.775,L,4,0.081
0.05,0.775,L,4,-0.1972
0.1,0.775,L,4,-0.3144
0.15,0.775,L,4,-0.3484
0.2,0.775,L,4,-0.3373
0.25,0.775,L,4,-0.3198
0.3,0.775,L,4,-0.2926
0.325,0.775,L,4,-0.2917
0.35,0.775,L,4,-0.28
0.375,0.775,L,4,-0.2632
0.4,0.775,L,4,-0.2496
0.425,0.775,L,4,-0.2392
0.45,0.775,L,4,-0.2267
0.475,0.775,L,4,-0.2118
0.5,0.775,L,4,-0.1927
0.525,0.775,L,4,-0.183
0.55,0.775,L,4,-0.1767
0.575,0.775,L,4,-0.1636
0.6,0.775,L,4,-0.1458
0.65,0.775,L,4,-0.1202
0.7,0.775,L,4,-0.0943
0.8,0.775,L,4,-0.0398
0.9,0.775,L,4,0.0257
0.6,0.8,U,5,-0.1604
0.55,0.8,U,5,-0.1894
0.525,0.8,U,5,-0.2073
0.5,0.8,U,5,-0.2175
0.475,0.8,U,5,-0.2348
0.45,0.8,U,5,-0.2586
0.425,0.8,U,5,-0.2802
0.4,0.8,U,5,-0.2915
0.375,0.8,U,5,-0.315
0.35,0.8,U,5,-0.3269
0.35,0.8,L,5,-0.2738
0.375,0.8,L,5,-0.2649
0.4,0.8,L,5,-0.2443
0.425,0.8,L,5,-0.2415
0.45,0.8,L,5,-0.2214
0.475,0.8,L,5,-0.2024
0.5,0.8,L,5,-0.1889
0.525,0.8,L,5,-0.1798
0.55,0.8,L,5,-0.1688
0.6,0.8,L,5,-0.141
0.6,0.9,U,6,-0.1377
0.55,0.9,U,6,-0.1701
0.5,0.9,U,6,-0.1852
0.45,0.9,U,6,-0.2231
0.4,0.9,U,6,-0.2618
0.375,0.9,U,6,-0.2767
0.35,0.9,U,6,-0.2895
0.325,0.9,U,6,-0.31
0.3,0.9,U,6,-0.3236
0.25,0.9,U,6,-0.3531
0.25,0.9,L,6,-0.2964
0.3,0.9,L,6,-0.2763
0.325,0.9,L,6,-0.2738
0.35,0.9,L,6,-0.2568
0.375,0.9,L,6,-0.2461
0.4,0.9,L,6,-0.2361
0.45,0.9,L,6,-0.204
0.5,0.9,L,6,-0.1774
0.55,0.9,L,6,-0.1575
0.6,0.9,L,6,-0.1288
