xc,yb,surf,section,cp
0.9,0.25,U,1,0.0059
0.8,0.25,U,1,-0.0771
0.7,0.25,U,1,-0.1527
0.65,0.25,U,1,-0.1906
0.625,0.25,U,1,-0.2034
0.6,0.25,U,1,-0.2123
0.575,0.25,U,1,-0.2296
0.525,0.25,U,1,-0.2614
0.5,0.25,U,1,-0.2703
0.475,0.25,U,1,-0.2947
0.45,0.25,U,1,-0.307
0.4,0.25,U,1,-0.3432
0.35,0.25,U,1,-0.3821
0.3,0.25,U,1,-0.4063
0.25,0.25,U,1,-0.4205
0.2,0.25,U,1,-0.458
0.15,0.25,U,1,-0.4757
0.1,0.25,U,1,-0.4959
0.05,0.25,U,1,-0.4428
0.025,0.25,U,1,-0.2305
0.0125,0.25,U,1,0.1122
0.0125,0.25,L,1,0.1122
0.025,0.25,L,1,-0.2305
0.05,0.25,L,1,-0.4428
0.1,0.25,L,1,-0.4959
0.15,0.25,L,1,-0.4757
0.2,0.25,L,1,-0.458
0.25,0.25,L,1,-0.4205
0.3,0.25,L,1,-0.4063
0.35,0.25,L,1,-0.3821
0.4,0.25,L,1,-0.3432
0.45,0.25,L,1,-0.307
0.475,0.25,L,1,-0.2947
0.5,0.25,L,1,-0.2703
0.525,0.25,L,1,-0.2614
0.575,0.25,L,1,-0.2296
0.6,0.25,L,1,-0.2123
0.625,0.25,L,1,-0.2034
0.65,0.25,L,1,-0.1906
0.7,0.25,L,1,-0.1527
0.8,0.25,L,1,-0.0771
0.9,0.25,L,1,0.0059
0.9,0.5,U,2,0.0295
0.8,0.5,U,2,-0.0605
0.7,0.5,U,2,-0.1265
0.65,0.5,U,2,-0.1635
0.625,0.5,U,2,-0.1752
0.6,0.5,U,2,-0.1928
0.575,0.5,U,2,-0.212
0.55,0.5,U,2,-0.2247
0.525,0.5,U,2,-0.2406
0.5,0.5,U,2,-0.2533
0.475,0.5,U,2,-0.2733
0.45,0.5,U,2,-0.2966
0.425,0.5,U,2,-0.3251
0.4,0.5,U,2,-0.331
0.375,0.5,U,2,-0.3609
0.25,0.5,U,2,-0.4283
0.2,0.5,U,2,-0.453
0.15,0.5,U,2,-0.456
0.1,0.5,U,2,-0.4671
0.05,0.5,U,2,-0.3854
0.025,0.5,U,2,-0.1659
0.0125,0.5,U,2,0.2152
0,0.5,L,2,0.9569
0.0125,0.5,L,2,0.2152
0.025,0.5,L,2,-0.1659
0.05,0.5,L,2,-0.3854
0.1,0.5,L,2,-0.4671
0.15,0.5,L,2,-0.456
0.2,0.5,L,2,-0.453
0.25,0.5,L,2,-0.4283
0.375,0.5,L,2,-0.3609
0.4,0.5,L,2,-0.331
0.425,0.5,L,2,-0.3251
0.45,0.5,L,2,-0.2966
0.475,0.5,L,2,-0.2733
0.5,0.5,L,2,-0.2533
0.525,0.5,L,2,-0.2406
0.55,0.5,L,2,-0.2247
0.575,0.5,L,2,-0.212
0.6,0.5,L,2,-0.1928
0.625,0.5,L,2,-0.1752
0.65,0.5,L,2,-0.1635
0.7,0.5,L,2,-0.1265
0.8,0.5,L,2,-0.0605
0.9,0.5,L,2,0.0295
0.6,0.75,U,3,-0.1708
0.55,0.75,U,3,-0.2025
0.525,0.75,U,3,-0.2166
0.5,0.75,U,3,-0.231
0.475,0.75,U,3,-0.249
0.45,0.75,U,3,-0.2719
0.425,0.75,U,3,-0.2883
0.4,0.75,U,3,-0.3143
0.375,0.75,U,3,-0.329
0.35,0.75,U,3,-0.3497
0.35,0.75,L,3,-0.3497
0.375,0.75,L,3,-0.329
0.4,0.75,L,3,-0.3143
0.425,0.75,L,3,-0.2883
0.45,0.75,L,3,-0.2719
0.475,0.75,L,3,-0.249
0.5,0.75,L,3,-0.231
0.525,0.75,L,3,-0.2166
0.55,0.75,L,3,-0.2025
0.6,0.75,L,3,-0.1708
0.9,0.775,U,4,0.0346
0.8,0.775,U,4,-0.0375
0.7,0.775,U,4,-0.1011
0.65,0.775,U,4,-0.1318
0.6,0.775,U,4,-0.1615
0.575,0.775,U,4,-0.1822
0.55,0.775,U,4,-0.1965
0.525,0.775,U,4,-0.2158
0.5,0.775,U,4,-0.2277
0.475,0.775,U,4,-0.243
0.45,0.775,U,4,-0.2599
0.425,0.775,U,4,-0.2788
0.4,0.775,U,4,-0.3023
0.375,0.775,U,4,-0.3214
0.35,0.775,U,4,-0.3388
0.325,0.775,U,4,-0.3508
0.3,0.775,U,4,-0.3679
0.25,0.775,U,4,-0.3979
0.2,0.775,U,4,-0.427
0.15,0.775,U,4,-0.455
0.1,0.775,U,4,-0.4495
0.05,0.775,U,4,-0.3274
0.025,0.775,U,4,-0.0655
0.0125,0.775,U,4,0.2218
0,0.775,U,4,0.9401
0.0125,0.775,L,4,0.2218
0.025,0.775,L,4,-0.0655
0.05,0.775,L,4,-0.3274
0.1,0.775,L,4,-0.4495
0.15,0.775,L,4,-0.455
0.2,0.775,L,4,-0.427
0.25,0.775,L,4,-0.3979
0.3,0.775,L,4,-0.3679
0.325,0.775,L,4,-0.3508
0.35,0.775,L,4,-0.3388
0.375,0.775,L,4,-0.3214
0.4,0.775,L,4,-0.3023
0.425,0.775,L,4,-0.2788
0.45,0.775,L,4,-0.2599
0.475,0.775,L,4,-0.243
0.5,0.775,L,4,-0.2277
0.525,0.775,L,4,-0.2158
0.55,0.775,L,4,-0.1965
0.575,0.775,L,4,-0.1822
0.6,0.775,L,4,-0.1615
0.65,0.775,L,4,-0.1318
0.7,0.775,L,4,-0.1011
0.8,0.775,L,4,-0.0375
0.9,0.775,L,4,0.0346
0.6,0.8,U,5,-0.1589
0.55,0.8,U,5,-0.1951
0.525,0.8,U,5,-0.2073
0.5,0.8,U,5,-0.2214
0.475,0.8,U,5,-0.2329
0.45,0.8,U,5,-0.2545
0.425,0.8,U,5,-0.2794
0.4,0.8,U,5,-0.2887
0.375,0.8,U,5,-0.31
0.35,0.8,U,5,-0.3331
0.35,0.8,L,5,-0.3331
0.375,0.8,L,5,-0.31
0.4,0.8,L,5,-0.2887
0.425,0.8,L,5,-0.2794
0.45,0.8,L,5,-0.2545
0.475,0.8,L,5,-0.2329
0.5,0.8,L,5,-0.2214
0.525,0.8,L,5,-0.2073
0.55,0.8,L,5,-0.1951
0.6,0.8,L,5,-0.1589
0.6,0.9,U,6,-0.143
0.55,0.9,U,6,-0.1755
0.5,0.9,U,6,-0.2041
0.45,0.9,U,6,-0.2308
0.4,0.9,U,6,-0.2675
0.375,0.9,U,6,-0.2781
0.35,0.9,U,6,-0.293
0.325,0.9,U,6,-0.313
0.3,0.9,U,6,-0.3205
0.25,0.9,U,6,-0.3527
0.25,0.9,L,6,-0.3527
0.3,0.9,L,6,-0.3205
0.325,0.9,L,6,-0.313
0.35,0.9,L,6,-0.293
0.375,0.9,L,6,-0.2781
0.4,0.9,L,6,-0.2675
0.45,0.9,L,6,-0.2308
0.5,0.9,L,6,-0.2041
0.55,0.9,L,6,-0.1755
0.6,0.9,L,6,-0.143
