xc,yb,surf,section,cp
0.9,0.25,U,1,0.0087
0.8,0.25,U,1,-0.0986
0.7,0.25,U,1,-0.1881
0.65,0.25,U,1,-0.2275
0.625,0.25,U,1,-0.2473
0.6,0.25,U,1,-0.2735
0.525,0.25,U,1,-0.3356
0.5,0.25,U,1,-0.3485
0.475,0.25,U,1,-0.3819
0.45,0.25,U,1,-0.4027
0.425,0.25,U,1,-0.4351
0.4,0.25,U,1,-0.4634
0.35,0.25,U,1,-0.5135
0.3,0.25,U,1,-0.5547
0.25,0.25,U,1,-0.5986
0.2,0.25,U,1,-0.652
0.15,0.25,U,1,-0.701
0.1,0.25,U,1,-0.7723
0.05,0.25,U,1,-0.7695
0.025,0.25,U,1,-0.5466
0.0125,0.25,U,1,-0.138
0.0125,0.25,L,1,0.4414
0.025,0.25,L,1,0.1246
0.05,0.25,L,1,-0.1526
0.1,0.25,L,1,-0.298
0.15,0.25,L,1,-0.3356
0.2,0.25,L,1,-0.351
0.25,0.25,L,1,-0.3482
0.3,0.25,L,1,-0.3399
0.35,0.25,L,1,-0.3319
0.4,0.25,L,1,-0.3164
0.425,0.25,L,1,-0.2886
0.45,0.25,L,1,-0.2745
0.475,0.25,L,1,-0.263
0.5,0.25,L,1,-0.2478
0.525,0.25,L,1,-0.2345
0.575,0.25,L,1,-0.2146
0.6,0.25,L,1,-0.1974
0.625,0.25,L,1,-0.1864
0.65,0.25,L,1,-0.1722
0.7,0.25,L,1,-0.1416
0.8,0.25,L,1,-0.072
0.9,0.25,L,1,0.0095
0.9,0.5,U,2,0.0333
0.8,0.5,U,2,-0.0654
0.7,0.5,U,2,-0.1488
0.65,0.5,U,2,-0.1913
0.625,0.5,U,2,-0.2092
0.6,0.5,U,2,-0.2322
0.575,0.5,U,2,-0.2561
0.55,0.5,U,2,-0.276
0.525,0.5,U,2,-0.3015
0.5,0.5,U,2,-0.3233
0.475,0.5,U,2,-0.3444
0.45,0.5,U,2,-0.374
0.425,0.5,U,2,-0.4122
0.4,0.5,U,2,-0.432
0.375,0.5,U,2,-0.4706
0.35,0.5,U,2,-0.4907
0.3,0.5,U,2,-0.5523
0.25,0.5,U,2,-0.6077
0.2,0.5,U,2,-0.6582
0.15,0.5,U,2,-0.706
0.1,0.5,U,2,-0.7806
0.05,0.5,U,2,-0.7168
0.025,0.5,U,2,-0.4365
0.0125,0.5,U,2,-0.0129
0,0.5,U,2,0.9815
0.0125,0.5,L,2,0.5233
0.025,0.5,L,2,0.1746
0.05,0.5,L,2,-0.101
0.1,0.5,L,2,-0.2752
0.15,0.5,L,2,-0.3212
0.2,0.5,L,2,-0.3514
0.25,0.5,L,2,-0.3586
0.3,0.5,L,2,-0.3499
0.35,0.5,L,2,-0.3327
0.375,0.5,L,2,-0.3273
0.4,0.5,L,2,-0.3054
0.425,0.5,L,2,-0.3029
0.45,0.5,L,2,-0.2737
0.475,0.5,L,2,-0.2557
0.5,0.5,L,2,-0.2414
0.525,0.5,L,2,-0.2292
0.55,0.5,L,2,-0.2138
0.575,0.5,L,2,-0.1992
0.6,0.5,L,2,-0.1834
0.625,0.5,L,2,-0.1667
