xc,yb,surf,section,cp
0.9,0.25,U,1,0.0108
0.8,0.25,U,1,-0.08
0.7,0.25,U,1,-0.1579
0.65,0.25,U,1,-0.1882
0.625,0.25,U,1,-0.2003
0.6,0.25,U,1,-0.2232
0.575,0.25,U,1,-0.2482
0.525,0.25,U,1,-0.274
0.5,0.25,U,1,-0.2848
0.475,0.25,U,1,-0.3061
0.45,0.25,U,1,-0.3263
0.425,0.25,U,1,-0.3503
0.4,0.25,U,1,-0.3771
0.35,0.25,U,1,-0.4145
0.3,0.25,U,1,-0.445
0.25,0.25,U,1,-0.4817
0.2,0.25,U,1,-0.5185
0.15,0.25,U,1,-0.5699
0.1,0.25,U,1,-0.6282
0.05,0.25,U,1,-0.6729
0.025,0.25,U,1,-0.558
0.0125,0.25,U,1,-0.2537
0.0125,0.25,L,1,0.3766
0.025,0.25,L,1,0.0792
0.05,0.25,L,1,-0.1651
0.1,0.25,L,1,-0.2669
0.15,0.25,L,1,-0.2946
0.2,0.25,L,1,-0.2989
0.25,0.25,L,1,-0.2878
0.3,0.25,L,1,-0.2803
0.35,0.25,L,1,-0.2716
0.4,0.25,L,1,-0.2527
0.425,0.25,L,1,-0.2398
0.45,0.25,L,1,-0.2238
0.475,0.25,L,1,-0.2158
0.5,0.25,L,1,-0.1998
0.525,0.25,L,1,-0.1963
0.575,0.25,L,1,-0.1754
0.6,0.25,L,1,-0.1566
0.625,0.25,L,1,-0.1529
0.65,0.25,L,1,-0.1416
0.7,0.25,L,1,-0.1176
0.8,0.25,L,1,-0.0587
0.9,0.25,L,1,0.0101
0.9,0.5,U,2,0.0242
0.8,0.5,U,2,-0.068
0.7,0.5,U,2,-0.1378
0.65,0.5,U,2,-0.1745
0.625,0.5,U,2,-0.1882
0.6,0.5,U,2,-0.2083
0.575,0.5,U,2,-0.226
0.55,0.5,U,2,-0.2424
0.525,0.5,U,2,-0.2648
0.5,0.5,U,2,-0.2794
0.475,0.5,U,2,-0.2963
0.45,0.5,U,2,-0.3205
0.425,0.5,U,2,-0.3527
0.4,0.5,U,2,-0.3663
0.375,0.5,U,2,-0.3954
0.35,0.5,U,2,-0.405
0.3,0.5,U,2,-0.4471
0.25,0.5,U,2,-0.4916
0.2,0.5,U,2,-0.5247
0.15,0.5,U,2,-0.5615
0.1,0.5,U,2,-0.6263
0.05,0.5,U,2,-0.6437
0.025,0.5,U,2,-0.4667
0.0125,0.5,U,2,-0.1114
0,0.5,U,2,0.9361
0.0125,0.5,L,2,0.4811
0.025,0.5,L,2,0.1367
0.05,0.5,L,2,-0.1093
0.1,0.5,L,2,-0.2473
0.15,0.5,L,2,-0.2721
0.2,0.5,L,2,-0.2923
0.25,0.5,L,2,-0.2987
0.3,0.5,L,2,-0.2878
0.35,0.5,L,2,-0.2702
0.375,0.5,L,2,-0.2699
0.4,0.5,L,2,-0.2521
0.425,0.5,L,2,-0.251
0.45,0.5,L,2,-0.2283
