xc,yb,surf,section,cp
0.9,0.25,U,1,0.0102
0.8,0.25,U,1,-0.0845
0.7,0.25,U,1,-0.1629
0.65,0.25,U,1,-0.1982
0.625,0.25,U,1,-0.2067
0.6,0.25,U,1,-0.2233
0.575,0.25,U,1,-0.2437
0.525,0.25,U,1,-0.2796
0.5,0.25,U,1,-0.291
0.475,0.25,U,1,-0.3096
0.45,0.25,U,1,-0.3321
0.425,0.25,U,1,-0.3425
0.4,0.25,U,1,-0.3763
0.35,0.25,U,1,-0.4166
0.3,0.25,U,1,-0.4476
0.25,0.25,U,1,-0.4731
0.2,0.25,U,1,-0.5244
0.15,0.25,U,1,-0.5522
0.1,0.25,U,1,-0.594
0.05,0.25,U,1,-0.5794
0.025,0.25,U,1,-0.3916
0.0125,0.25,U,1,-0.0636
0.0125,0.25,L,1,0.3248
0.025,0.25,L,1,-0.0386
0.05,0.25,L,1,-0.2778
0.1,0.25,L,1,-0.3683
0.15,0.25,L,1,-0.3833
0.2,0.25,L,1,-0.3579
0.25,0.25,L,1,-0.3582
0.3,0.25,L,1,-0.3416
0.35,0.25,L,1,-0.3279
0.4,0.25,L,1,-0.3093
0.425,0.25,L,1,-0.2843
0.45,0.25,L,1,-0.2651
0.475,0.25,L,1,-0.249
0.5,0.25,L,1,-0.2349
0.525,0.25,L,1,-0.2256
0.575,0.25,L,1,-0.199
0.6,0.25,L,1,-0.1846
0.625,0.25,L,1,-0.1693
0.65,0.25,L,1,-0.1598
0.7,0.25,L,1,-0.1324
0.8,0.25,L,1,-0.089
0.9,0.25,L,1,0.0126
0.9,0.5,U,2,0.0233
0.8,0.5,U,2,-0.0646
0.7,0.5,U,2,-0.1344
0.65,0.5,U,2,-0.1719
0.625,0.5,U,2,-0.1868
0.6,0.5,U,2,-0.2041
0.575,0.5,U,2,-0.2236
0.55,0.5,U,2,-0.2421
0.525,0.5,U,2,-0.2627
0.5,0.5,U,2,-0.2801
0.475,0.5,U,2,-0.2959
0.45,0.5,U,2,-0.3187
0.425,0.5,U,2,-0.3518
0.4,0.5,U,2,-0.356
0.375,0.5,U,2,-0.3839
0.35,0.5,U,2,-0.4017
0.3,0.5,U,2,-0.4404
0.25,0.5,U,2,-0.4696
0.2,0.5,U,2,-0.5058
0.15,0.5,U,2,-0.5289
0.1,0.5,U,2,-0.5626
0.05,0.5,U,2,-0.5091
0.025,0.5,U,2,-0.3162
0.0125,0.5,U,2,0.0753
0,0.5,U,2,0.963
0.0125,0.5,L,2,0.3376
0.025,0.5,L,2,-0.0218
0.05,0.5,L,2,-0.2435
0.1,0.5,L,2,-0.3596
0.15,0.5,L,2,-0.3697
0.2,0.5,L,2,-0.3781
0.25,0.5,L,2,-0.3731
0.3,0.5,L,2,-0.353
0.35,0.5,L,2,-0.3286
0.375,0.5,L,2,-0.3236
0.4,0.5,L,2,-0.2999
0.425,0.5,L,2,-0.2953
0.45,0.5,L,2,-0.2678
0.475,0.5,L,2,-0.2498
0.5,0.5,L,2,-0.2339
0.525,0.5,L,2,-0.2211
0.55,0.5,L,2,-0.2064
0.575,0.5,L,2,-0.193
0.6,0.5,L,2,-0.177
0.625,0.5,L,2,-0.1623
0.65,0.5,L,2,-0.15
0.7,0.5,L,2,-0.1172
0.8,0.5,L,2,-0.0557
0.9,0.5,L,2,0.0271
0.6,0.75,U,3,-0.1771
0.55,0.75,U,3,-0.2105
0.525,0.75,U,3,-0.2259
0.5,0.75,U,3,-0.2439
0.475,0.75,U,3,-0.2622
0.45,0.75,U,3,-0.2871
0.425,0.75,U,3,-0.3073
0.4,0.75,U,3,-0.3339
0.375,0.75,U,3,-0.35
0.35,0.75,U,3,-0.3741
0.35,0.75,L,3,-0.3133
0.375,0.75,L,3,-0.2964
0.4,0.75,L,3,-0.2844
0.425,0.75,L,3,-0.2614
0.45,0.75,L,3,-0.2475
0.475,0.75,L,3,-0.2295
0.5,0.75,L,3,-0.2158
0.525,0.75,L,3,-0.2008
0.55,0.75,L,3,-0.1838
0.6,0.75,L,3,-0.157
0.9,0.775,U,4,0.0378
0.8,0.775,U,4,-0.0377
0.7,0.775,U,4,-0.1047
0.65,0.775,U,4,-0.1388
0.6,0.775,U,4,-0.1683
0.575,0.775,U,4,-0.1915
0.55,0.775,U,4,-0.2076
0.525,0.775,U,4,-0.2181
0.5,0.775,U,4,-0.2349
0.475,0.775,U,4,-0.2615
0.45,0.775,U,4,-0.2775
0.425,0.775,U,4,-0.297
0.4,0.775,U,4,-0.3207
0.375,0.775,U,4,-0.3392
0.35,0.775,U,4,-0.3662
0.325,0.775,U,4,-0.3817
0.3,0.775,U,4,-0.3995
0.25,0.775,U,4,-0.4442
0.2,0.775,U,4,-0.4864
0.15,0.775,U,4,-0.5369
0.1,0.775,U,4,-0.5598
0.05,0.775,U,4,-0.4885
0.025,0.775,U,4,-0.2686
0.0125,0.775,U,4,0.0826
0,0.775,U,4,0.9097
0.0125,0.775,L,4,0.3813
0.025,0.775,L,4,0.0424
0.05,0.775,L,4,-0.2273
0.1,0.775,L,4,-0.3561
0.15,0.775,L,4,-0.3891
0.2,0.775,L,4,-0.377
0.25,0.775,L,4,-0.3574
0.3,0.775,L,4,-0.3323
0.325,0.775,L,4,-0.3227
0.35,0.775,L,4,-0.314
0.375,0.775,L,4,-0.2954
0.4,0.775,L,4,-0.2779
0.425,0.775,L,4,-0.2605
0.45,0.775,L,4,-0.2461
0.475,0.775,L,4,-0.228
0.5,0.775,L,4,-0.2101
0.525,0.775,L,4,-0.1971
0.55,0.775,L,4,-0.1892
0.575,0.775,L,4,-0.1726
0.6,0.775,L,4,-0.1544
0.65,0.775,L,4,-0.1274
0.7,0.775,L,4,-0.098
0.8,0.775,L,4,-0.0375
0.9,0.775,L,4,0.0306
0.6,0.8,U,5,-0.1643
0.55,0.8,U,5,-0.1974
0.525,0.8,U,5,-0.2139
0.5,0.8,U,5,-0.2291
0.475,0.8,U,5,-0.2477
0.45,0.8,U,5,-0.2713
0.425,0.8,U,5,-0.2961
0.4,0.8,U,5,-0.3103
0.375,0.8,U,5,-0.3343
0.35,0.8,U,5,-0.3512
0.35,0.8,L,5,-0.3042
0.375,0.8,L,5,-0.2889
0.4,0.8,L,5,-0.2689
0.425,0.8,L,5,-0.2632
0.45,0.8,L,5,-0.2403
0.475,0.8,L,5,-0.2231
0.5,0.8,L,5,-0.2053
0.525,0.8,L,5,-0.1929
0.55,0.8,L,5,-0.1839
0.6,0.8,L,5,-0.1505
0.6,0.9,U,6,-0.1423
0.55,0.9,U,6,-0.1768
0.5,0.9,U,6,-0.2022
0.45,0.9,U,6,-0.237
0.4,0.9,U,6,-0.2774
0.375,0.9,U,6,-0.2928
0.35,0.9,U,6,-0.3092
0.325,0.9,U,6,-0.3323
0.3,0.9,U,6,-0.3495
0.25,0.9,U,6,-0.3853
0.25,0.9,L,6,-0.3252
0.3,0.9,L,6,-0.3033
0.325,0.9,L,6,-0.2916
0.35,0.9,L,6,-0.2724
0.375,0.9,L,6,-0.2622
0.4,0.9,L,6,-0.2484
0.45,0.9,L,6,-0.2131
0.5,0.9,L,6,-0.1814
0.55,0.9,L,6,-0.1627
0.6,0.9,L,6,-0.1322
