,0.03
0.9500,0.0702
0.9000,0.0377
0.8500,-0.0397
0.8000,-0.1831
0.7500,-0.2849
0.7000,-0.2942
0.6500,-0.3026
0.6000,-0.3227
0.5500,-0.3543
0.5000,-0.4011
0.4500,-0.4456
0.4000,-0.4962
0.3500,-0.5180
0.3000,-0.5047
0.2500,-0.4954
0.2000,-0.4269
0.1500,-0.3740
0.1000,-0.2763
0.0750,-0.1864
0.0600,-0.1100
0.0500,-0.0395
0.0400,0.0519
0.0300,0.1605
0.0250,0.2418
0.0200,0.3400
0.0150,0.4618
0.0100,0.6045
0.0050,0.8535
0.0000,0.6358
0.0000,0.6358
0.0050,-0.7775
0.0100,-0.6854
0.0150,-0.6098
0.0200,-0.5575
0.0250,-0.5276
0.0310,-0.4833
0.0400,-0.4310
0.0500,-0.3828
0.0600,-0.3450
0.0750,-0.2914
0.1000,-0.2413
0.1500,-0.1640
0.2000,-0.1153
0.2500,-0.0728
0.3000,-0.0366
0.3500,-0.0182
0.4000,0.0078
0.4500,0.0180
0.5050,0.0364
0.5500,0.0459
0.6000,0.0551
0.6500,0.0671
0.7000,0.0718
0.7500,0.0878
0.8000,0.0968
0.8500,0.1007
0.9000,0.1062
0.9500,0.1035
