,0.13
0.9500,-0.4121
0.9000,-0.4283
0.8500,-0.4296
0.8000,-0.4266
0.7500,-0.4198
0.7000,-0.4202
0.6500,-0.4293
0.6000,-0.4313
0.5500,-0.4302
0.5000,-0.4733
0.4500,-0.5679
0.4000,-0.6430
0.3500,-0.8295
0.3000,-1.0179
0.2500,-1.1605
0.2000,-1.3256
0.1500,-1.5271
0.1000,-1.8554
0.0750,-2.0882
0.0600,-2.2573
0.0500,-2.4019
0.0400,-2.5851
0.0300,-2.8281
0.0250,-3.0239
0.0200,-3.0890
0.0150,-3.1903
0.0100,-4.2053
0.0050,-5.3838
0.0000,-5.4750
0.0000,-5.4750
0.0050,0.3432
0.0100,0.8632
0.0150,0.9661
0.0200,0.9841
0.0250,0.9803
0.0310,0.9666
0.0400,0.9230
0.0500,0.8773
0.0600,0.8363
0.0750,0.7799
0.1000,0.7032
0.1500,0.6007
0.2000,0.5304
0.2500,0.4796
0.3000,0.4398
0.3500,0.4040
0.4000,0.3727
0.4500,0.3455
0.5050,0.3185
0.5500,0.2935
0.6000,0.2690
0.6500,0.2421
0.7000,0.2134
0.7500,0.1835
0.8000,0.1506
0.8500,0.1118
0.9000,0.0589
0.9500,-0.0153
