,0.05
0.9500,-0.1170
0.9000,-0.1165
0.8500,-0.1154
0.8000,-0.1171
0.7500,-0.1211
0.7000,-0.1314
0.6500,-0.1400
0.6000,-0.1633
0.5500,-0.1981
0.5000,-0.2421
0.4500,-0.2872
0.4000,-0.3228
0.3500,-0.3273
0.3000,-0.3101
0.2500,-0.2666
0.2000,-0.2077
0.1500,-0.1154
0.1000,0.0168
0.0750,0.1324
0.0600,0.2190
0.0500,0.3150
0.0400,0.4140
0.0300,0.5203
0.0250,0.6006
0.0200,0.6842
0.0150,0.7990
0.0100,0.8924
0.0050,0.9634
0.0000,-0.1589
0.0000,-0.1589
0.0050,-1.1941
0.0100,-0.9693
0.0150,-0.9041
0.0200,-0.8841
0.0250,-0.8700
0.0310,-0.8636
0.0400,-0.8482
0.0500,-0.8385
0.0600,-0.8447
0.0750,-0.8407
0.1000,-0.8378
0.1500,-0.8551
0.2000,-0.4536
0.2500,-0.1381
0.3000,-0.0873
0.3500,-0.0734
0.4000,-0.0701
0.4500,-0.0493
0.5050,-0.0345
0.5500,-0.0222
0.6000,-0.0068
0.6500,0.0057
0.7000,0.0135
0.7500,0.0248
0.8000,0.0270
0.8500,0.0328
0.9000,0.0289
0.9500,0.0156
