,0.09
0.9500,-0.4006
0.9000,-0.4256
0.8500,-0.4437
0.8000,-0.4640
0.7500,-0.4831
0.7000,-0.5057
0.6500,-0.5184
0.6000,-0.5230
0.5500,-0.5070
0.5000,-0.5001
0.4500,-0.4977
0.4000,-0.4959
0.3500,-0.4908
0.3000,-0.5035
0.2500,-0.5292
0.2000,-0.5918
0.1500,-0.7008
0.1000,-0.8132
0.0750,-0.8707
0.0600,-0.8995
0.0500,-0.9191
0.0400,-0.9314
0.0300,-0.9535
0.0250,-0.9437
0.0200,-0.9461
0.0150,-0.9407
0.0100,-0.8947
0.0050,-0.6516
0.0000,0.3854
0.0000,0.3854
0.0050,0.9437
0.0100,0.8311
0.0150,0.7374
0.0200,0.6594
0.0250,0.5920
0.0310,0.5515
0.0400,0.4811
0.0500,0.4342
0.0600,0.3899
0.0750,0.3577
0.1000,0.3147
0.1500,0.2656
0.2000,0.2351
0.2500,0.2196
0.3000,0.2076
0.3500,0.1946
0.4000,0.1782
0.4500,0.1678
0.5050,0.1599
0.5500,0.1426
0.6000,0.1324
0.6500,0.1228
0.7000,0.1018
0.7500,0.0859
0.8000,0.0717
0.8500,0.0421
0.9000,-0.0009
0.9500,-0.0648
