,0.13
0.9500,-0.0072
0.9000,-0.0596
0.8500,-0.1187
0.8000,-0.1804
0.7500,-0.2541
0.7000,-0.3322
0.6500,-0.4201
0.6000,-0.5198
0.5500,-0.6346
0.5000,-0.7583
0.4500,-0.8811
0.4000,-0.9996
0.3500,-1.1088
0.3000,-1.1877
0.2500,-1.2633
0.2000,-1.3457
0.1500,-1.4539
0.1000,-1.6700
0.0750,-1.8194
0.0600,-1.9535
0.0500,-2.0379
0.0400,-2.1454
0.0300,-2.2884
0.0250,-2.3851
0.0200,-2.4905
0.0150,-2.6365
0.0100,-2.8276
0.0050,-3.2123
0.0000,-2.5329
0.0000,-2.5329
0.0050,0.8524
0.0100,0.9836
0.0150,0.9740
0.0200,0.9425
0.0250,0.9055
0.0310,0.8645
0.0400,0.7922
0.0500,0.7351
0.0600,0.6914
0.0750,0.6320
0.1000,0.5641
0.1500,0.4803
0.2000,0.4296
0.2500,0.3973
0.3000,0.3676
0.3500,0.3486
0.4000,0.3304
0.4500,0.3143
0.5050,0.3020
0.5500,0.2863
0.6000,0.2770
0.6500,0.2651
0.7000,0.2529
0.7500,0.2372
0.8000,0.2294
0.8500,0.2127
0.9000,0.1942
0.9500,0.1683
