,0.4
1,0.10237467
0.95,0.093931398
0.9,0.043271768
0.8,-0.125593668
0.7,-0.269129288
0.65,-0.32823219
0.6,-0.378891821
0.55,-0.412664908
0.5,-0.437994723
0.45,-0.505540897
0.4,-0.564643799
0.35,-0.623746702
0.3,-0.691292876
0.25,-0.784168865
0.2,-0.919261214
0.15,-1.197889182
0.125,-1.392084433
0.1,-1.636939314
0.08,-1.890237467
0.06,-2.084432718
0.04,-2.455936675
0.02,-3.131398417
0.01,
0,-3.460686016
0.01,0.872727273
0.04,0.862269129
0.06,0.760949868
0.1,0.62585752
0.2,0.423218997
0.35,0.271240106
0.5,0.203693931
0.7,0.144591029
0.9,0.153034301
0.95,0.178364116
1,0.119261214
