,0.76
1,0.0777
0.975,0.057
0.95,0.0174
0.9,-0.0719
0.8,-0.2778
0.7,-0.4815
0.62,-0.6019
0.58,-1.0085
0.54,-1.0113
0.5,-1.0106
0.46,-1.0295
0.42,-1.0219
0.38,-1.013
0.34,-1.002
0.3,-1.016
0.26,-1.024
0.22,-0.9992
0.16,-0.9809
0.14,-1.0139
0.1,-0.9478
0.08,-0.908
0.06,-0.5028
0.04,-0.4249
0.025,-0.1792
0.015,0.0609
0.008,0.3432
0.004,0.636
0,1.1487
0,1.1467
0.004,0.4061
0.008,0.1768
0.02,0.0751
0.05,0.0907
0.1,-0.0453
0.15,-0.1544
0.2,-0.2607
0.25,-0.3521
0.35,-0.3673
0.45,-0.2392
0.55,-0.0723
0.65,0.0869
0.75,0.2352
0.85,0.3238
1,0.0777
