,0.4
0.99,-0.018204804
0.96,-0.079393173
0.94,-0.084955752
0.9,-0.068268015
0.85,-0.135018963
0.8,-0.173957016
0.75,
0.7,-0.224020228
0.65,-0.296333755
0.6,-0.429835651
0.55,-0.402022756
0.5,-0.474336283
0.45,-0.557774968
0.4,-0.591150442
0.35,-0.785840708
0.3,-0.852591656
0.25,
0.2,-1.091782554
0.15,-1.214159292
0.135,-1.264222503
0.11,-1.503413401
0.08,-1.581289507
0.06,-1.8482933
0.03,-2.143109987
0.008,-3.138811631
0.008,1.049810367
0.03,0.793931732
0.06,0.643742099
0.08,0.532490518
0.11,0.476864728
0.135,0.398988622
0.15,0.337800253
0.2,0.304424779
0.25,0.24323641
0.3,0.198735777
0.35,0.148672566
0.4,0.104171934
0.45,0.07079646
0.5,0.037420986
0.55,-0.001517067
0.6,-0.034892541
0.65,-0.051580278
0.7,-0.090518331
0.75,-0.090518331
0.8,-0.135018963
0.85,-0.162831858
0.9,-0.112768647
0.94,-0.135018963
0.96,-0.084955752
0.99,-0.051580278
