,0.31,0.41,0.51,0.56,0.61,0.64,0.66,0.69,0.7,0.73,0.76,0.79,0.81,0.84,0.87,0.9,0.93
0,0.93,0.99,1.02,1.04,1.06,1.07,1.08,1.09,1.1,1.12,1.13,1.14,1.16,1.17,1.19,1.21,1.22
0.005,0.55,0.6,0.62,0.63,0.66,0.65,0.67,0.68,0.69,0.71,0.72,0.72,0.72,0.73,0.73,0.71,0.73
0.029,-0.01,0.02,0.01,0.02,0.03,0.03,0.03,0.05,0.05,0.06,0.07,0.08,0.07,0.09,0.09,0.09,0.12
0.051,-0.05,-0.03,-0.04,-0.02,-0.03,-0.03,-0.04,-0.02,-0.04,-0.03,-0.03,-0.01,-0.02,-0.01,0,0,0.04
0.076,-0.09,-0.08,-0.09,-0.08,-0.09,-0.09,-0.09,-0.07,-0.08,-0.07,-0.07,-0.06,-0.06,-0.05,-0.04,-0.04,0
0.101,-0.13,-0.12,-0.14,-0.13,-0.14,-0.14,-0.15,-0.13,-0.14,-0.13,-0.13,-0.12,-0.13,-0.12,-0.11,-0.11,-0.06
0.151,-0.18,-0.17,-0.19,-0.19,-0.2,-0.2,-0.21,-0.19,-0.21,-0.2,-0.21,-0.21,-0.22,-0.22,-0.21,-0.2,-0.16
0.199,-0.21,-0.21,-0.23,-0.23,-0.24,-0.24,-0.26,-0.24,-0.26,-0.26,-0.27,-0.27,-0.3,-0.3,-0.29,-0.28,-0.23
0.249,-0.23,-0.23,-0.26,-0.25,-0.27,-0.27,-0.29,-0.27,-0.3,-0.3,-0.32,-0.32,-0.36,-0.37,-0.36,-0.36,-0.31
0.301,-0.25,-0.25,-0.28,-0.28,-0.29,-0.3,-0.31,-0.3,-0.32,-0.33,-0.35,-0.36,-0.41,-0.44,-0.45,-0.44,-0.38
0.349,-0.25,-0.25,-0.28,-0.27,-0.29,-0.3,-0.31,-0.3,-0.33,-0.33,-0.35,-0.36,-0.41,-0.47,-0.5,-0.49,-0.44
0.4,-0.25,-0.25,-0.28,-0.27,-0.29,-0.3,-0.31,-0.31,-0.33,-0.33,-0.35,-0.36,-0.41,-0.47,-0.53,-0.53,-0.48
0.499,-0.23,-0.23,-0.25,-0.25,-0.27,-0.27,-0.29,-0.28,-0.3,-0.3,-0.32,-0.33,-0.37,-0.43,-0.56,-0.66,-0.6
0.549,-0.2,-0.19,-0.22,-0.21,-0.23,-0.23,-0.25,-0.24,-0.26,-0.26,-0.28,-0.28,-0.33,-0.39,-0.52,-0.68,-0.64
0.598,-0.17,-0.16,-0.19,-0.18,-0.2,-0.2,-0.22,-0.21,-0.23,-0.23,-0.24,-0.26,-0.29,-0.35,-0.51,-0.66,-0.66
0.649,-0.14,-0.14,-0.16,-0.15,-0.17,-0.17,-0.18,-0.17,-0.19,-0.18,-0.17,-0.15,-0.14,-0.09,-0.29,-0.63,-0.68
0.7,-0.11,-0.1,-0.1,-0.09,-0.09,-0.08,-0.08,-0.07,-0.08,-0.06,-0.06,-0.06,-0.07,-0.06,-0.05,-0.6,-0.67
0.751,-0.06,-0.04,-0.05,-0.04,-0.04,-0.04,-0.05,-0.04,-0.05,-0.03,-0.03,-0.03,-0.03,-0.02,0.01,-0.51,-0.66
0.802,-0.01,0,-0.02,-0.01,-0.01,-0.01,-0.01,0,-0.01,0,0,0.02,0.01,0.02,0.05,-0.29,-0.65
0.849,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.04,0.04,0.05,0.04,0.05,0.07,-0.12,-0.64
0.951,0.09,0.11,0.11,0.12,0.12,0.13,0.12,0.13,0.14,0.15,0.16,0.17,0.16,0.17,0.17,0.11,-0.51
1,0.17,0.18,0.18,0.2,0.2,0.21,0.2,0.21,0.22,0.23,0.24,0.25,0.24,0.25,0.22,0.14,-0.43
