,2.00E-02
0.9,0.106704438
0.76,0.257790368
0.62,0.435316336
0.51,0.64305949
0.42,0.745042493
0.34,0.786591124
0.23,1.084985836
0.18,1.179414542
0.14,1.202077432
0.1,1.175637394
0.07,1.073654391
0.05,0.854579792
0.03,0.10292729
0.022,-0.191690274
0.02,-0.898016997
0.024,-0.807365439
0.03,-0.701605288
0.06,-0.123701605
0.08,0.053824363
0.12,0.163361662
0.17,0.174693107
0.36,0.144475921
0.51,0.0802644
0.7,0.004721435
