,0.676
0.9938,0.1862
0.9875,0.169
0.975,0.1356
0.95,0.0729
0.925,0.0186
0.9,-0.0276
0.875,-0.0712
0.85,-0.1052
0.825,-0.1411
0.8,-0.1753
0.775,-0.2062
0.75,-0.2343
0.7,-0.2938
0.6771,-0.3167
0.65,-0.3581
0.6196,-0.3761
0.6,-0.3895
0.575,-0.4065
0.55,-0.4145
0.525,-0.4188
0.5,-0.4134
0.475,-0.4095
0.45,-0.3937
0.425,-0.384
0.4,-0.371
0.375,-0.357
0.35,-0.3377
0.325,-0.3178
0.3,-0.3022
0.28,-0.3017
0.25,-0.2721
0.2208,-0.2325
0.2,-0.2072
0.15,-0.1415
0.1,-0.054
0.075,0.0225
0.0625,0.0721
0.05,0.1251
0.0375,0.1987
0.0271,0.2816
0.0188,0.3849
0.0146,0.4302
0.0125,0.5368
0.0104,0.609
0.0087,0.6661
0.0073,0.7312
0.006,0.8013
0.0048,0.8712
0.0036,0.9456
0.0026,1.0074
0.0016,1.0825
0.0008,1.1141
0.0002,1.1084
0,0.9503
0.0002,0.7272
0.0008,0.5609
0.0016,0.2733
0.0026,0.1178
0.0036,-0.05
0.0048,-0.1974
0.006,-0.3068
0.0073,-0.3934
0.0087,-0.4399
0.0104,-0.4847
0.0125,-0.5402
0.0146,-0.5814
0.0186,-0.6295
0.0271,-0.6237
0.0375,-0.6637
0.05,-0.6361
0.0625,-0.6836
0.075,-0.6801
0.1,-0.6813
0.15,-0.6645
0.2,-0.676
0.25,-0.7087
0.3,-0.742
0.325,-0.7592
0.35,-0.7676
0.375,-0.7547
0.4,-0.7136
0.425,-0.6501
0.45,-0.5773
0.475,-0.5065
0.5,-0.4319
0.525,-0.3666
0.55,-0.2994
0.575,-0.2371
0.6,-0.1791
0.6196,-0.1403
0.65,-0.0813
0.6771,-0.0292
0.7,0.0095
0.75,0.0857
0.775,0.1184
0.8,
0.825,
0.85,0.2056
0.875,0.2245
0.9,0.2443
0.925,0.2585
0.95,0.2653
0.975,0.2577
0.9875,0.2462
0.9938,0.2347
