,0.73
0.9938,0.0943
0.9875,0.0878
0.975,0.0747
0.95,0.039
0.925,0.006
0.9,-0.0319
0.875,-0.0748
0.85,-0.1202
0.825,-0.157
0.8,-0.2052
0.775,-0.2478
0.75,-0.2851
0.7,-0.3773
0.6771,-0.4135
0.65,-0.4597
0.6196,-0.5062
0.6,-0.5442
0.575,-0.5805
0.55,-0.6213
0.525,-0.6892
0.5,-0.8781
0.475,-1.1188
0.45,-1.1795
0.425,-1.1812
0.4,-1.17
0.375,-1.161
0.35,-1.1444
0.325,-1.1448
0.3,-1.1329
0.28,--
0.25,-1.0971
0.2208,-1.0701
0.2,-1.0661
0.15,-1.0771
0.1,-1.0893
0.075,-1.1635
0.0625,-1.1944
0.05,-1.2163
0.0375,-1.1976
0.0188,-1.0371
0.0146,-0.9603
0.0125,-0.9065
0.0104,-0.8524
0.0087,-0.8097
0.0073,-0.7571
0.006,-0.6718
0.0048,-0.5736
0.0036,-0.4504
0.0026,-0.3219
0.0016,-0.0941
0.0008,0.0626
0.0002,0.3926
0,0.8063
0.0002,1.0211
0.0008,1.0939
0.0016,1.1303
0.0026,1.1221
0.0036,1.0878
0.0048,1.0368
0.006,0.9868
0.0073,0.9312
0.0087,0.8838
0.0104,0.8313
0.0125,0.7701
0.0146,0.718
0.0186,0.6402
0.0271,0.5489
0.0375,0.4232
0.05,0.3227
0.0625,0.2561
0.075,0.2091
0.1,0.1263
0.15,0.0028
0.2,-0.0834
0.25,-0.164
0.3,-0.2441
0.325,-0.2826
0.35,-0.3144
0.375,-0.3362
0.4,-0.337
0.425,-0.3185
0.45,-0.2868
0.475,-0.2488
0.5,-0.2031
0.525,-0.1508
0.55,-0.1151
0.575,-0.0716
0.6,-0.0306
0.6196,-0.0028
0.65,0.0405
0.6771,0.0782
0.7,0.0997
0.75,0.159
0.775,0.1846
0.8,0.2045
0.825,0.2256
0.85,0.241
0.875,0.2542
0.9,0.2627
0.925,0.2687
0.95,0.2623
0.975,0.2318
0.9875,0.1983
0.9938,0.1737
