,0.725
0.9938,0.1506
0.9875,0.1372
0.975,0.115
0.95,0.0699
0.925,0.0189
0.9,-0.0272
0.875,-0.0779
0.85,-0.1248
0.825,-0.1731
0.8,-0.2251
0.775,-0.2702
0.75,-0.3143
0.7,-0.4051
0.6771,-0.4441
0.65,-0.4955
0.6196,-0.5436
0.6,-0.571
0.575,-0.6095
0.55,-0.6712
0.525,-0.9107
0.5,-1.121
0.475,-1.1104
0.45,-1.0911
0.425,-1.0836
0.4,-1.0586
0.375,-1.0428
0.35,-1.0312
0.325,-1.0244
0.3,-1.0258
0.28,-1.0243
0.25,-1.0017
0.2208,-0.9756
0.2,-0.9771
0.15,-0.9549
0.1,-0.8737
0.075,-0.8169
0.0625,-0.8734
0.05,-0.9833
0.0375,-1.0183
0.0271,-0.9037
0.0188,-0.9178
0.0146,-0.8145
0.0125,-0.7554
0.0104,-0.687
0.0087,-0.6438
0.0073,-0.5985
0.006,-0.4995
0.0048,-0.4069
0.0036,-0.2782
0.0026,-0.1562
0.0016,0.0665
0.0008,0.2141
0.0002,0.5227
0,0.8976
0.0002,1.0728
0.0008,1.1224
0.0016,1.1298
0.0026,1.1074
0.0036,1.0558
0.0048,
0.006,0.9331
0.0073,0.8712
0.0087,0.8213
0.0104,0.7646
0.0125,0.7002
0.0146,0.6439
0.0186,0.5619
0.0271,0.4689
0.0375,0.3487
0.05,0.2603
0.0625,0.1978
0.075,0.146
0.1,0.06
0.15,-0.0482
0.2,
0.25,-0.211
0.3,-0.2863
0.325,-0.3259
0.35,-0.3528
0.375,-0.3747
0.4,-0.3725
0.425,-0.3481
0.45,-0.3146
0.475,-0.27
0.5,-0.2267
0.525,-0.1818
0.55,-0.1323
0.575,-0.0852
0.6,-0.0403
0.6196,
0.65,0.0346
0.6771,0.0766
0.7,0.1064
0.75,0.167
0.775,0.1926
0.8,
0.825,
0.85,0.2571
0.875,0.2738
0.9,0.29
0.925,0.296
0.95,0.2942
0.975,0.269
0.9875,
0.9938,0.2188
