,0.103
0.98,0.082
0.949,0.033
0.8988,-0.049
0.8488,-0.148
0.7992,-0.229
0.749,-0.311
0.6986,-0.393
0.649,-0.459
0.5994,-0.541
0.5492,-0.639
0.4992,-0.786
0.448,-0.902
0.399,-0.967
0.3498,-1.033
0.2988,-1.115
0.27444,-1.148
0.2492,-1.180
0.2244,-1.082
0.1996,-1.262
0.1744,-1.295
0.1492,-1.361
0.1258,-1.410
0.0996,-1.443
0.075,-1.492
0.049,-1.590
0.0294,-1.656
0.017,-1.721
0.0094,-1.738
0.0044,-1.623
0.0001,-0.869
0.0001,0.213
0.0086,0.885
0.0092,0.984
0.0166,0.869
0.0292,0.705
0.0494,0.525
0.0738,0.410
0.0996,0.344
0.149,0.295
0.1908,0.262
0.249,0.246
0.2996,0.246
0.349,0.230
0.3998,0.230
0.442,0.230
0.4998,0.180
0.5448,0.197
0.6494,0.197
0.7492,0.180
0.8404,0.164
0.899,0.164
0.9486,0.148
0.9792,0.131
1,0.115
,
,
